,id,date,from_id,to_id,fwd_from,message,type,duration
0,858593,2022-02-15 18:55:38+00:00,,463034736,,Я нічого не знайшов,text,
1,858592,2022-02-15 18:55:38+00:00,PeerUser(user_id=463034736),119606003,,she's gone e.hyuk,text,
2,857450,2022-02-13 20:28:02+00:00,,463034736,,"Результати з 1 по 10 із 26

1. Half Volley – You Suck The Life Away 1:12 2.7M 320k
2. Volley – Have Fun 3:12 3.1M 134k
3. Moon Rocket feat. Anda Volley – Ghost Machine (Original Mix) 6:15 14.3M 320k
4. Mark Mothersbaugh – First Volley 2:34 5.9M 321k
5. KONOKTO – Volley 2:27 5.6M 320k
6. RAV – Volley 3:36 8.2M 320k
7. OST «The Sims 2» – First Volley 4:05 7.6M 259k
8. EA Games Soundtrack & Mark Mot…oundTrack) – First Volley 2:34 5.9M 321k
9. Bitch Volley – Ragno Violino 5:17 12.1M 320k
10. sadtoi – Beach Volley Club 2:24 5.5M 321k",text,
3,857449,2022-02-13 20:28:01+00:00,PeerUser(user_id=463034736),119606003,,volley,text,
4,857447,2022-02-13 20:27:58+00:00,,463034736,,Я нічого не знайшов,text,
5,857446,2022-02-13 20:27:58+00:00,PeerUser(user_id=463034736),119606003,,volley mac,text,
6,857444,2022-02-13 20:27:52+00:00,,463034736,,Я нічого не знайшов,text,
7,857443,2022-02-13 20:27:52+00:00,PeerUser(user_id=463034736),119606003,,volley malcolm,text,
8,835973,2021-12-22 08:37:58+00:00,,463034736,,@vkmusic_bot,text,
9,835972,2021-12-22 08:37:55+00:00,,463034736,,"Результати з 1 по 2 із 2

1. Fragma – Toca Me (Inpetto 2008 Mix) 8:16 7.7M 129k
2. Toca Me (Inpetto 2008 Mix) – by 8:16 8.4M 141k",text,
10,835971,2021-12-22 08:37:55+00:00,PeerUser(user_id=463034736),119606003,,inpetto 2008 mix toca me,text,
11,835970,2021-12-22 08:37:30+00:00,,463034736,,@vkmusic_bot,text,
12,835969,2021-12-22 08:37:22+00:00,,463034736,,"Результати з 1 по 10 із 283

1. Ahora Me Toca A Mi - Salsa Nueva 4:04 5.6M 192k
2. DITSUO & LOW ENERGY – Toca Me (Remix) 0:00 13.3M 0k
3. AnnyBell X Trainer – Ahora Me Toca A Mi 4:15 3.9M 129k
4. Fragma – Toca Me (Inpetto Vocal Edit) 3:32 3.3M 130k
5. Daleka и Marco Urso – Me Toca 2:46 2.6M 129k
6. Fragma & Underdog project & Pl…yshia Cole – Toca me 7:47 8.9M 160k
7. Azuro – Toca Me (Video Edit) (feat. Элли) 3:12 3.0M 130k
8. Rey Caro – Hoy Me Toca Perder 3:35 3.5M 135k
9. Trainer / Annybell – Ahora me toca a mí 4:15 6.1M 201k
10. Fragma – Toca me (in petto mix) 6:52 15.8M 321k",text,
13,835968,2021-12-22 08:37:22+00:00,PeerUser(user_id=463034736),119606003,,toca me,text,
14,826505,2021-11-30 19:40:25+00:00,,463034736,,@vkmusic_bot,text,
15,826504,2021-11-30 19:40:23+00:00,,463034736,,@vkmusic_bot,text,
16,826503,2021-11-30 19:40:22+00:00,,463034736,,@vkmusic_bot,text,
17,826502,2021-11-30 19:40:18+00:00,,463034736,,@vkmusic_bot,text,
18,826501,2021-11-30 19:40:16+00:00,,463034736,,@vkmusic_bot,text,
19,826500,2021-11-30 19:40:14+00:00,,463034736,,@vkmusic_bot,text,
20,826499,2021-11-30 19:40:12+00:00,,463034736,,@vkmusic_bot,text,
21,826498,2021-11-30 19:40:09+00:00,,463034736,,@vkmusic_bot,text,
22,826497,2021-11-30 19:40:07+00:00,,463034736,,@vkmusic_bot,text,
23,826496,2021-11-30 19:40:05+00:00,,463034736,,@vkmusic_bot,text,
24,826495,2021-11-30 19:40:03+00:00,,463034736,,@vkmusic_bot,text,
25,826494,2021-11-30 19:40:00+00:00,,463034736,,@vkmusic_bot,text,
26,826493,2021-11-30 19:39:59+00:00,,463034736,,@vkmusic_bot,text,
