,id,date,from_id,to_id,fwd_from,message,type,duration
0,858852,2022-02-16 08:54:30+00:00,,463034736,,"Код для входу: 11580. Не повідомляйте його нікому, навіть якщо співрозмовник називається представником Telegram!

За допомогою цього коду можна ввійти до вашого акаунта Telegram. Ми більше ні для чого його не просимо.

Якщо ви не намагаєтесь увійти з іншого пристрою, проігноруйте це повідомлення.",text,
1,858831,2022-02-16 07:54:03+00:00,,463034736,,"Код для входу на сайт. маша, ми отримали запит на вхід до my.telegram.org від вашого акаунта. Ось ваш код для входу:
pdtjaeTqGYM

Не повідомляйте його нікому, навіть якщо співрозмовник називається представником Telegram! Цей код можна використати для видалення вашого акаунта Telegram.  Ми ніколи не просимо кудись його надіслати. 

Якщо ви не запитували цей код, намагаючись увійти на my.telegram.org, просто проігноруйте це повідомлення.",text,
2,685932,2021-01-12 21:42:57+00:00,,463034736,,"Кількість активних користувачів Telegram перевищила 500 мільйонів.

Лише за останні 72 години в Telegram зареєструвалося понад 25 мільйонів людей зі всього світу.

Дякуємо! Ці досягнення не були б можливими без користувачів, які запрошують друзів до Telegram.

Ви можете привітати знайомих, які нещодавно приєдналися, за допомогою однієї з унікальних функцій Telegram — наприклад, надіславши анімовану наліпку або відеоповідомлення.

Дізнатися більше про можливості Telegram можна в каналі https://t.me/TelegramTips",photo,
3,680789,2020-12-31 10:59:53+00:00,,463034736,,"Telegram вітає Вас із прийдешнім 2021 роком!

У новому році Telegram запустить нові конкурси для розробників і творців контенту.

🏆 Конкурс для розробників під iOS на створення анімацій інтерфейсу месенджера (15.01.2021).
🏆 Конкурс для розробників під Android на створення інтерфейсів месенджера (30.01.2021).
🏆 Конкурс для розробників C/C++ на кластеризацію контенту та визначення тематики каналів (30.01.2021).
🏆 Конкурс для розробників на обробляння аудіо- та відеодоріжок у дзвінках (15.02.2021).

🏆 Конкурс для авторів універсальних IQ-тестів англійською мовою (09.01.2021).
🏆 Конкурс для дизайнерів векторних анімацій на створення анімованих наліпок (01.03.2021).
🏆 Конкурс на створення тематичних GIF-анімацій (15.03.2021).

Цьогоріч, 2020-го, Telegram виплатив переможцям конкурсів зі Східної Європи понад $850 000, наступного року сумарний призовий фонд досягне $1 000 000. 

Деталі публікуватимуться в каналі @contest. Заявки до участі вже приймає @ContestBot.

Бажаємо успіху та натхнення!

❄️🎄🎉

Telegram поздравляет Вас с наступающим 2021 годом! 

В грядущем году Telegram запустит новые конкурсы для разработчиков и создателей контента.

🏆 Конкурс для разработчиков под iOS на создание анимаций интерфейса мессенджера (15.01.2021).
🏆 Конкурс для разработчиков под Android на создание интерфейсов мессенджера (30.01.2021).
🏆 Конкурс для разработчиков C/C++ на кластеризацию контента и определение тематики каналов (30.01.2021).
🏆 Конкурс для разработчиков на обработку аудио- и видеодорожек в звонках (15.02.2021).

🏆 Конкурс для создателей универсальных IQ-тестов на английском языке (9.01.2021).
🏆 Конкурс для дизайнеров векторных анимаций на создание анимированных стикеров  (1.03.2021).
🏆 Конкурс на создание тематических GIF-анимаций (15.03.2021).

В уходящем 2020 году Telegram выплатил победителям конкурсов из Восточной Европы более $850 000, в грядущем году суммарный призовой фонд достигнет $1 000 000. 

Подробности будут публиковаться в канале @contest. Заявки на участие уже принимает @ContestBot.

Желаем удачи и вдохновения!",text,
4,634368,2020-11-04 16:18:01+00:00,,463034736,,"Код для входу: 94704. Не повідомляйте його нікому, навіть якщо співрозмовник називається представником Telegram!

За допомогою цього коду можна ввійти до вашого акаунта Telegram. Ми більше ні для чого його не просимо.

Якщо ви не намагаєтесь увійти з іншого пристрою, проігноруйте це повідомлення.",text,
5,600420,2020-10-05 17:13:00+00:00,,463034736,,"Код подтверждения: 15575. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
6,586201,2020-09-23 13:28:01+00:00,,463034736,,"Код для входу: 14212. Не повідомляйте його нікому, навіть якщо співрозмовник називається представником Telegram!

За допомогою цього коду можна ввійти до вашого акаунта Telegram. Ми більше ні для чого його не просимо.

Якщо ви не намагаєтесь увійти з іншого пристрою, проігноруйте це повідомлення.",text,
7,582596,2020-09-20 14:18:58+00:00,,463034736,,"Код подтверждения: 87313. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
8,570674,2020-09-10 05:16:28+00:00,,463034736,,"Код подтверждения: 93357. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
9,570484,2020-09-09 20:53:30+00:00,,463034736,,"Код подтверждения: 59141. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
10,565573,2020-09-04 07:40:58+00:00,,463034736,,"Код подтверждения: 12800. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
11,551135,2020-08-20 18:59:03+00:00,,463034736,,"Код подтверждения: 12542. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
12,541977,2020-08-13 07:32:18+00:00,,463034736,,"Код подтверждения: 59793. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
13,534409,2020-07-16 06:13:21+00:00,,463034736,,"Код подтверждения: 13392. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
14,518888,2020-05-19 18:55:33+00:00,,463034736,,"Код подтверждения: 87744. Никому не давайте код, даже если его требуют от имени Telegram!

Этот код используется для входа в Ваш аккаунт в Telegram. Он никогда не нужен для чего-то еще. 

Если Вы не запрашивали код для входа, проигнорируйте это сообщение.",text,
15,511223,2020-04-05 06:29:28+00:00,,463034736,,"Верифицированные источники информации о пандемии от служб здравоохранения.
https://telegram.org/blog/coronavirus",photo,
16,510683,2020-04-02 16:09:23+00:00,,463034736,,За всіма новинами про коронавірус ви можете стежити в офіційному телеграм-каналі Міністерства охорони здоров’я України. Натисніть https://t.me/COVID19_Ukraine і «Приєднатися».,photo,
17,509190,2020-03-26 15:45:19+00:00,,463034736,,За всіма новинами про коронавірус ви можете стежити в офіційному телеграм-каналі Міністерства охорони здоров’я України. Натисніть https://t.me/COVID19_Ukraine і «Приєднатися».,photo,
