,id,date,from_id,to_id,fwd_from,message,type,duration
0,856307,2022-02-10 21:36:28+00:00,,463034736,,Ну держи в курсе тогда😂,text,
1,856306,2022-02-10 21:35:55+00:00,PeerUser(user_id=463034736),99468290,,"а то мне тут сказали, что похоже напутала",text,
2,856305,2022-02-10 21:35:45+00:00,PeerUser(user_id=463034736),99468290,,если ничо не напутала,text,
3,856304,2022-02-10 21:35:38+00:00,PeerUser(user_id=463034736),99468290,,ага,text,
4,856303,2022-02-10 21:35:29+00:00,,463034736,,😏,text,
5,856302,2022-02-10 21:35:22+00:00,,463034736,,"А, или в вс ты свободна ж",text,
6,856301,2022-02-10 21:35:16+00:00,,463034736,,Когда будешь свободна пиши,text,
7,856300,2022-02-10 21:26:55+00:00,PeerUser(user_id=463034736),99468290,,"надо посмотреть, кстати, чо в киношках сейчас",text,
8,856299,2022-02-10 21:26:42+00:00,PeerUser(user_id=463034736),99468290,,дадада! я за,text,
9,856298,2022-02-10 21:26:23+00:00,,463034736,,"Может сходим куда-то, или поиграть, или в кино или ещё куда",text,
10,856297,2022-02-10 21:26:10+00:00,,463034736,,Давай если будет время встретимся что-то поделаем до этого 😁,text,
11,856296,2022-02-10 21:25:37+00:00,PeerUser(user_id=463034736),99468290,,"агаа, все, поняла. хорошо тогда, будем мониторить! сори, что так получается непонятно хахах",text,
12,856295,2022-02-10 21:25:00+00:00,,463034736,,"Оки, тоже думаю, что так лучше будет тогда))",text,
13,856294,2022-02-10 21:24:42+00:00,,463034736,,"Кто и куда? В принципе, дела такие, что я ждала снятия обязательного карантина по приезду - но не сняли и пересмотр будет 15 марта. Я бы могла ехать уже и на 2 год, но мне нужно в квестуру (полицию) идти 14 апреля, то есть по любому там надо оказаться до этого времени",text,
14,856293,2022-02-10 21:07:38+00:00,PeerUser(user_id=463034736),99468290,,"да, думаю, так будет приятнее и симпатичнее..",text,
15,856292,2022-02-10 21:07:26+00:00,PeerUser(user_id=463034736),99468290,,"ух тыыы, вас планируют выводить???",text,
16,856291,2022-02-10 21:04:31+00:00,,463034736,,"Я если что скорее всего уезжаю во второй половине марта, так что до этого времени точно надо😂",text,
17,856290,2022-02-10 21:04:03+00:00,,463034736,,Думаешь перенести на конец февраля/начало марта?,text,
18,856119,2022-02-10 19:29:35+00:00,PeerUser(user_id=463034736),99468290,,вот на теплое время зато у нас сто проц есть пальто красивые,text,
19,856115,2022-02-10 19:27:51+00:00,PeerUser(user_id=463034736),99468290,,че делать хахахахахх,text,
20,856114,2022-02-10 19:27:48+00:00,PeerUser(user_id=463034736),99468290,,оч разные,text,
21,856113,2022-02-10 19:27:45+00:00,PeerUser(user_id=463034736),99468290,,у нас куртки,text,
22,856112,2022-02-10 19:27:42+00:00,PeerUser(user_id=463034736),99468290,,блин я щас подумала,text,
23,855991,2022-02-10 15:35:32+00:00,,463034736,,"Давай тогда в вс попробуем? Супер тепло не будет, но хотя бы не минус",text,
24,855949,2022-02-10 13:34:56+00:00,PeerUser(user_id=463034736),99468290,,а в воскресенье я как раз все это воемя у центре,text,
25,855948,2022-02-10 13:34:48+00:00,PeerUser(user_id=463034736),99468290,,"но в субботу, знаю, обещают дождь",text,
26,855947,2022-02-10 13:34:41+00:00,PeerUser(user_id=463034736),99468290,,у меня пока суббота днем свободная и воскресенье где-то с 2 до 6,text,
27,855946,2022-02-10 13:34:21+00:00,PeerUser(user_id=463034736),99468290,,"хай! да, давайте",text,
28,855943,2022-02-10 13:07:34+00:00,,463034736,,"Хеллоу, давай выберем, когда идем фоткаться",text,
29,854188,2022-02-05 19:51:59+00:00,PeerUser(user_id=463034736),99468290,,🤝,sticker,
30,854187,2022-02-05 19:51:49+00:00,,463034736,,👍🏽,text,
31,854186,2022-02-05 19:51:39+00:00,PeerUser(user_id=463034736),99468290,,"ну, посмотрим",text,
32,854185,2022-02-05 19:51:31+00:00,,463034736,,Но тебя в ней не видно будет мне кажется,text,
33,854184,2022-02-05 19:51:23+00:00,,463034736,,Фиолетовой,text,
34,854183,2022-02-05 19:51:20+00:00,,463034736,,"И у меня тоже толком нет ничего, кроме куртки",text,
35,854182,2022-02-05 19:51:18+00:00,PeerUser(user_id=463034736),99468290,,а так уж простите😔 но мы поищем,text,
36,854181,2022-02-05 19:51:11+00:00,,463034736,,Ага,text,
37,854180,2022-02-05 19:51:06+00:00,PeerUser(user_id=463034736),99468290,,если бы у меня чет фиолетовое было то тогда еще лучше было бы,text,
38,854179,2022-02-05 19:50:59+00:00,,463034736,,Тогда окей,text,
39,854178,2022-02-05 19:50:53+00:00,PeerUser(user_id=463034736),99468290,,там вообще не все так плохо,text,
40,854177,2022-02-05 19:50:48+00:00,PeerUser(user_id=463034736),99468290,,да,text,
41,854176,2022-02-05 19:50:45+00:00,,463034736,,Ну уже лучше,text,
42,854175,2022-02-05 19:50:43+00:00,,463034736,,А,text,
43,854174,2022-02-05 19:50:37+00:00,PeerUser(user_id=463034736),99468290,,"неее, джинсы",text,
44,854173,2022-02-05 19:50:34+00:00,PeerUser(user_id=463034736),99468290,,займемся,text,
45,854172,2022-02-05 19:50:32+00:00,PeerUser(user_id=463034736),99468290,,блин смешно,text,
46,854171,2022-02-05 19:50:31+00:00,,463034736,,Они спортивные?,text,
47,854170,2022-02-05 19:50:26+00:00,PeerUser(user_id=463034736),99468290,,ахаххахахахах,text,
48,854163,2022-02-05 19:49:53+00:00,,463034736,,😂😂😂,text,
49,854162,2022-02-05 19:49:52+00:00,,463034736,,Но если вы найдёте другие штаны кроме фиолетовых я тоже соглашусь,text,
50,854158,2022-02-05 19:49:32+00:00,,463034736,,Ок,text,
51,854156,2022-02-05 19:49:31+00:00,,463034736,,Ахахха,text,
52,854143,2022-02-05 19:47:45+00:00,PeerUser(user_id=463034736),99468290,,соглашаюсь!!!,text,
53,854142,2022-02-05 19:47:22+00:00,PeerUser(user_id=463034736),99468290,,очень эти места люблю,text,
54,854141,2022-02-05 19:47:17+00:00,PeerUser(user_id=463034736),99468290,,дааа,text,
55,854138,2022-02-05 18:40:17+00:00,,463034736,,,photo,
56,854137,2022-02-05 18:40:17+00:00,,463034736,,,photo,
57,854136,2022-02-05 18:40:17+00:00,,463034736,,,photo,
58,854135,2022-02-05 18:40:17+00:00,,463034736,,,photo,
59,854134,2022-02-05 18:39:57+00:00,,463034736,,Но я вот сходила и думаю можно вот в этих местах попробовать,text,
60,854133,2022-02-05 18:39:48+00:00,,463034736,,Ох там реально ужасно холодно,text,
61,854081,2022-02-05 12:54:44+00:00,PeerUser(user_id=463034736),99468290,,чо ответила??? аххахаха,text,
62,854080,2022-02-05 12:54:40+00:00,PeerUser(user_id=463034736),99468290,,а ой,text,
63,854079,2022-02-05 12:54:35+00:00,,463034736,,Если что я в инсте ответила только вот 😅,text,
64,854078,2022-02-05 12:54:25+00:00,,463034736,,Маша Маш,text,
65,817881,2021-11-11 15:21:18+00:00,,463034736,,http://maxima-library.org/knigi/genre/b/511546?format=read,text,
66,817877,2021-11-11 13:53:08+00:00,,463034736,,Ок,text,
67,817876,2021-11-11 13:52:52+00:00,PeerUser(user_id=463034736),99468290,,две минутки где-то,text,
68,817875,2021-11-11 13:52:33+00:00,,463034736,,Ты через сколько будешь,text,
69,817874,2021-11-11 13:52:16+00:00,PeerUser(user_id=463034736),99468290,,но я еще тоже еду,text,
70,817873,2021-11-11 13:52:08+00:00,PeerUser(user_id=463034736),99468290,,хорошо,text,
71,817872,2021-11-11 13:52:05+00:00,,463034736,,Иду,text,
72,817871,2021-11-11 13:52:04+00:00,PeerUser(user_id=463034736),99468290,,yeah,text,
73,817870,2021-11-11 13:51:57+00:00,,463034736,,На баррикадной,text,
74,817869,2021-11-11 13:51:54+00:00,,463034736,,Ааа,text,
75,817868,2021-11-11 13:51:53+00:00,,463034736,,Це де,text,
76,817867,2021-11-11 13:51:50+00:00,,463034736,,Так,text,
77,817866,2021-11-11 13:42:40+00:00,PeerUser(user_id=463034736),99468290,,но могу куда-то подойти,text,
78,817865,2021-11-11 13:42:36+00:00,PeerUser(user_id=463034736),99468290,,буду возле хай хилла,text,
79,817819,2021-11-11 10:25:33+00:00,PeerUser(user_id=463034736),99468290,,аххахахаххахаххїх,text,
80,817818,2021-11-11 10:25:27+00:00,,463034736,,😍,text,
81,817817,2021-11-11 10:25:25+00:00,,463034736,,М&Ms !!!,text,
82,817816,2021-11-11 10:25:02+00:00,PeerUser(user_id=463034736),99468290,,🤝,sticker,
83,817815,2021-11-11 10:24:56+00:00,,463034736,,👍🏽,text,
84,817814,2021-11-11 10:24:52+00:00,PeerUser(user_id=463034736),99468290,,атлична,text,
85,817813,2021-11-11 10:24:47+00:00,,463034736,,Но на Баррикадной подходит,text,
86,817811,2021-11-11 10:24:41+00:00,,463034736,,Не знаю какой,text,
87,817808,2021-11-11 10:23:56+00:00,PeerUser(user_id=463034736),99468290,,можно там🤔 какой у нас план вообще?,text,
88,817807,2021-11-11 10:23:43+00:00,PeerUser(user_id=463034736),99468290,,я буду на баррикадной в 4,text,
89,817806,2021-11-11 10:23:19+00:00,,463034736,,Где встретимся??,text,
90,816979,2021-11-09 10:25:58+00:00,,463034736,,👍🏽,text,
91,816978,2021-11-09 10:19:41+00:00,PeerUser(user_id=463034736),99468290,,пиши!,text,
92,816977,2021-11-09 10:19:34+00:00,PeerUser(user_id=463034736),99468290,,отлично,text,
93,816976,2021-11-09 10:19:32+00:00,PeerUser(user_id=463034736),99468290,,"ага, поняла",text,
94,816975,2021-11-09 10:09:07+00:00,,463034736,,Они просто по вт и чт работают,text,
95,816974,2021-11-09 10:09:00+00:00,,463034736,,Пока я тут,text,
96,816973,2021-11-09 10:08:58+00:00,,463034736,,В другой день любой,text,
97,816931,2021-11-09 08:10:35+00:00,PeerUser(user_id=463034736),99468290,,"а если уедешь, когда еще можно?",text,
98,816930,2021-11-09 08:10:20+00:00,PeerUser(user_id=463034736),99468290,,давай!!! я только за!!!,text,
99,816929,2021-11-09 08:07:27+00:00,,463034736,,"Отлично, если я не уеду случайно в посольство, давай встретимся попьём чай 🙌🏽",text,
100,816919,2021-11-09 07:02:49+00:00,PeerUser(user_id=463034736),99468290,,я в четверг буду с 4 до 5.30 в центре точно,text,
101,816918,2021-11-09 07:02:28+00:00,PeerUser(user_id=463034736),99468290,,гоу!!!!,text,
102,816897,2021-11-08 20:02:38+00:00,,463034736,,Давай на этой неделе встретимся 👿,text,
103,800406,2021-09-25 15:52:13+00:00,PeerUser(user_id=463034736),99468290,,💟,sticker,
104,800405,2021-09-25 15:52:09+00:00,PeerUser(user_id=463034736),99468290,,"хорошо, бум ждать!",text,
105,800404,2021-09-25 15:52:00+00:00,,463034736,,А то у меня как раз там много всего надо будет делать,text,
106,800403,2021-09-25 15:52:00+00:00,PeerUser(user_id=463034736),99468290,,"дададда, давай",text,
107,800402,2021-09-25 15:51:53+00:00,,463034736,,"Ну вот и хорошо, я тогда тебе ближе к 3 и напишу ещё",text,
108,800401,2021-09-25 15:51:42+00:00,PeerUser(user_id=463034736),99468290,,разве только 4го к дантисту иду,text,
109,800400,2021-09-25 15:51:34+00:00,PeerUser(user_id=463034736),99468290,,у меня там времени прилично после 3го вроде,text,
110,800399,2021-09-25 15:51:25+00:00,,463034736,,Уезжаю потом к 20м числам наверное,text,
111,800398,2021-09-25 15:51:19+00:00,PeerUser(user_id=463034736),99468290,,так понятно ахаххаха,text,
