,id,date,from_id,to_id,fwd_from,message,type,duration
0,856966,2022-02-12 12:44:25+00:00,,463034736,,"маша, привет!

Завтра, 13 февраля в 19:00 по МСК, мы впервые проведём онлайн-тренинг как стартовать в профессии иллюстратора. 
Если ты давно мечтаешь превратить своё хобби в профессию и начать на этом зарабатывать, приходи.

За 2 часа тренинга ты:
✨ узнаешь, как легко научиться создавать иллюстрации
✨ поймёшь, как находить первых клиентов на фрилансе
✨ научишься зарабатывать на творчестве от 10 000 ₽ до 20 000 ₽ за проект
✨ сделаешь на практике свою первую иллюстрацию под руководством наставника

Расскажем все подробности, ответим на вопросы и без подарка не отпустим 🎁

Хочешь узнать больше? Тогда жми на кнопку и регистрируйся 👇",text,
1,854126,2022-02-05 16:12:52+00:00,,463034736,,"маша, осталось всего 2 дня, чтобы успеть в поток «Февральских филинов» по веб-дизайну 😱
Мы подготовили программу для тех, кто ещё ничего не умеет, и 6 новых подарков. Объясним каждое действие и поможем, чтобы в этот раз у тебя получился классный лендинг.

Регистрируйся, свободных мест почти не осталось 👇

https://salebot.site/r/be2da1c160a47f078b9eed2a3b84388c_1?utm_source=tg&utm_medium=organika&utm_campaign=kit-0702&utm_term=0502",text,
2,848959,2022-01-25 14:18:43+00:00,,463034736,,"маша, привет!

27 января мы впервые проведём День открытых дверей в Логомашине 😎
Если ты давно ходишь на марафоны, но сомневаешься подходят ли тебе наши курсы, приходи.
Расскажем все подробности, ответим на вопросы и без подарка не отпустим 🎁

Хочешь получить пошаговый план развития или старта в дизайне? Тогда жми на кнопку и регистрируйся 👇",photo,
3,843569,2022-01-14 11:23:00+00:00,,463034736,,"маша, знаешь как выглядит снежная рысь?
А мы знаем, потому что на новый бесплатный поток по граф дизайну «Снежные рыси» зарегистрировалось уже больше 2000 дизайнеров. 
Приходи и ты, стартуем 17 января в 20:00 по МСК.

Давай вместе порвём этот год, тигр 👇

https://salebot.site/r/ebd707694a52a22ba14eeb82a62102df_1?utm_source=tg&utm_medium=organika&utm_campaign=kot-1701&utm_term=1401",text,
4,840221,2022-01-03 11:10:31+00:00,,463034736,,"маша, вот и наступил новый год 🎅🏻
Это отличный повод начать что-то новое или старое, но с чистого листа. Не откладывай на потом свои мечты об иллюстрации, регистрируйся на бесплатный интенсив, который стартует сегодня в 20:00 по МСК и проведи каникулы с пользой для себя.
Ждём тебя на первом интенсиве в новом году ✨


Чтобы зарегистрироваться, напиши /start",text,
5,838705,2021-12-29 18:53:00+00:00,,463034736,,"Кто стучится в дверь ко мне с толстой сумкой на ремне, с красной кнопкой и новым айфоном... Это Роман!
Залетай на эфир, чтобы не пропустить самый главный приз👇
https://go.praktika.live/pl/webinar/show?id=2490119&view=1",photo,
6,838675,2021-12-29 17:02:05+00:00,,463034736,,"маша, мы в эфире!

Сегодня будет ещё веселее, подарки будут ещё круче, не хватает только тебя. Подключайся, чтобы не пропустить наш самый топовый подарок 😎

Удачи 👇
https://go.praktika.live/pl/webinar/show?id=2490119&view=1",text,
7,838664,2021-12-29 16:45:04+00:00,,463034736,,"маша, стартуем уже через 15 минут!

Мы уже запустили эфир, залетай и расскажи что планируешь или мечтаешь сделать в новом году ✨

Ждём тебя 👇
https://go.praktika.live/pl/webinar/show?id=2490119&view=1",text,
8,838655,2021-12-29 16:03:09+00:00,,463034736,,"маша, финальный новогодний эфир уже через 1 час!

Поторопись закончить все свои дела за это время, чтобы ничего тебя не отвлекало. Ждём тебя 🎅🏻

Ссылка на эфир:
https://go.praktika.live/pl/webinar/show?id=2490119&view=1",text,
9,838239,2021-12-28 17:11:20+00:00,,463034736,,"маша, мы в эфире!

Продолжаем раздавать подарки, не пропусти свой 🎁

Удачи
https://go.praktika.live/pl/webinar/show?id=2489766&view=1",text,
10,838214,2021-12-28 16:56:15+00:00,,463034736,,"маша, скоро выходим в эфир!
ВНИМАНИЕ! Ссылка изменилась!

https://go.praktika.live/pl/webinar/show?id=2489766&view=1",text,
11,838145,2021-12-28 16:08:55+00:00,,463034736,,"маша, второй новогодний эфир уже через 1 час!

Настраивайся на волну праздничного настроения и подготовь всё необходимое, чтобы не отвлекаться от эфира. С мандаринами и шампанским вход разрешён 😉

Ссылка на эфир:
https://go.praktika.live/pl/webinar/show?id=2489740&view=1",text,
12,837589,2021-12-27 20:41:01+00:00,,463034736,,"маша, держи запись первого дня Голубого Пинка:
https://go.praktika.live/bluepinok1",text,
13,837378,2021-12-27 17:09:05+00:00,,463034736,,"маша, мы в эфире!

Сегодня раздадим первые 45 подарков, не упусти шанс получиться свой особенный 🎁

Удачи 🤞
https://go.praktika.live/pl/webinar/show?id=2489252&view=1",text,
14,837356,2021-12-27 15:59:16+00:00,,463034736,,"маша, начинаем первый новогодний эфир уже через 1 час!

Присаживайся поудобнее, завари себе чайку (ну или чего душа просит) и приготовься заряжаться настроением праздника ✨

Ссылка на эфир:
https://go.praktika.live/pl/webinar/show?id=2489252&view=1",text,
15,837215,2021-12-27 08:16:19+00:00,,463034736,,"маша, хо-хо-хо!
 
Сегодня стартует Голубой пинок 🎅🏻
Бесплатно попасть на него могут только те ребята, кто уже был на наших марафонах и много трудился в этом году.
Для всех остальных входной билет стоит 10 000 рублей.

Что будем делать с 27 по 29 декабря:

🎁 Раздавать подарки каждому участнику, общей стоимостью 1 млн рублей

🎄 Общаться, веселиться, есть мандаринки, отвечать на твои вопросы

🌟 Разбирать лучшие и худшие работы этого года

Торопись забрать свой билет, пока их все не разобрали 👇",text,
16,833434,2021-12-13 12:09:29+00:00,,463034736,,"маша, а ты знаешь, что если заниматься чем-то вместе с другом, то шанс завершить дело и получить результат увеличивается?
Возможно, кто-то из твоих друзей и знакомых тоже хочет заниматься веб-дизайном. Приглашай кого-то близкого пройти вместе с тобой марафон и развивайтесь вместе. Плюсик к дизайнерской карме никогда не будет лишним 😉

Регистрируйся и кидай ссылку тому, о ком сейчас думаешь 👇
​​http://salebot.site/r/be2da1c160a47f078b9eed2a3b84388c_1?utm_source=tg&utm_medium=organika&utm_campaign=lama&utm_content=bot&utm_term=1312",text,
17,833055,2021-12-11 17:24:38+00:00,,463034736,,"маша, привет! Мы обновили марафон по веб-дизайну, приходи смотреть!
Новый спикер на теории. Новые домашки. Новый коллекционный сертификат.
Стартуем уже в понедельник 😎

Подключайся и проведи неделю с пользой для себя 👇
​​http://salebot.site/r/be2da1c160a47f078b9eed2a3b84388c_1?utm_source=tg&utm_medium=organika&utm_campaign=lama&utm_content=bot&utm_term=1112",text,
18,827943,2021-12-04 11:50:21+00:00,,463034736,,"Привет, маша! Это снова Лама.
Мне кажется, что ты хочешь учиться с нами, но что-то тебя останавливает.
Я права?",photo,
