,id,date,from_id,to_id,fwd_from,message,type,duration
0,467,2022-02-14 12:59:43+00:00,,PeerChannel(channel_id=1180917789),,"​Друзі, як ваші справи?

Нужбо, вгадаєте, що сьогодні за день?)
3..2..1…

Вітаємо всіх з 14 лютого!😍
У цей день жодних шаблонних вітань чи побажань знайти «половинку». Сьогодні надихаємо вас 3-ма чарівними історіями, як спільна справа об’єднала СБ-серця!

👉🏻 Читайте до кінця новий СБ-телеграф та відмічайте, чи наважуєтесь прийняти виклик, який ми кинули вам у кінці?🙈

#СБ_телеграф",photo,
1,466,2022-02-13 13:48:25+00:00,,PeerChannel(channel_id=1180917789),,"Свято всіх закоханих майже на носі. Час робити Купідону свої справи вже настав!🏹💗

Якщо ти не маєш ту саму людину, з якою плануєш провести вечір, то це не привід бути самотнім. Запрошуємо тебе чарівно провести час разом із нами.

На тебе чекатиме романтичний банс, флешмоб, запальна музика, наша колаборація з Білим Простором та можливість познайомитися з кимось новим😏

🗓Коли: 14 лютого
📍Де: КМЦ (вул. Іллінська 9)

18:00–19:00 — Білий Простір
19:00–21:00 — Колізей

Усе, що необхідно для відвідування: заповнити формочку, мати при собі сертифікат про вакцинацію, елемент червоного в одязі та романтичний настрій🥰

Чекаємо з нетерпінням саме на тебе!",photo,
2,465,2022-02-13 10:48:15+00:00,,PeerChannel(channel_id=1180917789),,"Життя буває бентежним, особливо тоді, коли порушується закон.

Студентська спільнота знову вийде на протест проти міністра освіти України, Сергія Шкарлета.

Ми не можемо бути байдужими до ситуації, що наразі склалася, тож долучаємося до акції в найромантичніший день року, день Святого Валентина.

🗓Коли: 14 лютого, 10:00
📍Де: Офіс Президента України

Якщо любиш — піди! #ШкарлетГеть",photo,
3,464,2022-02-10 16:26:44+00:00,,PeerChannel(channel_id=1180917789),,"Серія лекцій з інтелектуальної власності добігла кінця!

Під час першої зустрічі ми розібрались, що таке авторське та суміжне права власності. Як вони працюють, і чому їх треба дотримуватися.

А на другій лекціі багато розмірковували: чому були труднощі з червоною стрічкою на тортах Рошену, у чому полягав конфлікт між «Золотий Вік» та «Guzema».

❤️ Маєш чим поділитися, похвалитися чи покритикувати? Заповнюй формочку відгуку.

Дякуємо пані Наталі та всім, хто долучився до цієї події!",photo,
4,463,2022-02-08 14:39:22+00:00,,PeerChannel(channel_id=1180917789),,"•КІНОКЛУБ•

1991,1992,1993,1994,1995,1996,
1997,1998,1999,2000,2001,2002,
2003,2004,2005,2006,2007,2008,
2009,2010,2011,2012,2013…

2014,2015,2016,2017,2018,2019,
2020,2021, 2022?

🕢 Коли: середа 9.02 о 19:30

📍Де: арт-простір «Крила», вул. Лукянівська 69/71

Ціна: free donation

⚠️Просимо всіх бути в масках, аби дотримуватися протиепідемічних заходів.",photo,
5,462,2022-02-07 17:34:23+00:00,,PeerChannel(channel_id=1180917789),,"!ATTENTION!

Друга лекція з Інтелектуальної власності вже зовсім скоро!

⏰Коли: 9 лютого 18:30
🏘Де: Колізей, 2 поверх КМЦ

На цій лекції ми покращимо знання у сфері захисту авторських прав, на практиці розберемо актуальні цікаві кейси, дізнаємось багато нового про підробки й торговельні марки.

❗️Вхід можливий лише за наявності документу про вакцинацію. Якщо тобі менше 18, то бери документ, що посвідчує особу.
‼️ Реєструватися тут.

Чекаємо на тебе, до зустрічі!",photo,
6,461,2022-02-03 15:53:42+00:00,,PeerChannel(channel_id=1180917789),,"Могилянка протестує!

🕘Коли? 04.02; 09:00
📍Де? під Кабміном

Чому: 2 лютого МОН на чолі зі Шкарлетом оголосили про невизнання виборів НаУКМА дійсними, на що вони не мають жодних повноважень.

Могилянці — небайдужі люди, які не готові погоджуватися з утиском своїх прав, тому закликаємо вас приєднуватися до чатів, читати останні новини, і до зустрічі вже завтра. У наших руках не лише майбутнє, а й сьогодення!

https://t.me/+RRr_c86dy2g1YTMy 

https://t.me/+c9GHRDmkdk42NmIy

#savemohylyanka",photo,
7,460,2022-02-01 16:10:29+00:00,,PeerChannel(channel_id=1180917789),,"До лекції з ІВ лишається один день, саме час розповісти про нашу спікерку⚡️

Пані Наталія Гуро — випускниця Одеської юридичної академії, голова осередку в організації «Екологічна альтернатива» та очільниця центру сертифікації ключів в Українському інституті інтелектуальної власності⭐️

Лекторка має великий досвід екоініціатив та захисту довкілля, і поділиться думками про це з нами✨

Не зволікай, реєструйся за покликанням! Насолоджуйся історіями про екобезпеку та інтелектуальну власність:

Чекаємо саме на тебе!❤️",photo,
8,459,2022-02-01 14:10:05+00:00,,PeerChannel(channel_id=1180917789),,"• КІНОКЛУБ •

Привіт,
Цього тижня до нас у гості прийде сучасна українська режисерка Аліна Горлова, а на нашій білій стіні ви зможете побачити її документальну стрічку «Цей дощ ніколи не скінчиться».

Фільм про нескінченну подорож головного героя та його родини циклом війни та миру. Сирія, Україна і знову Сирія… І хто зна, коли це скінчиться?

🕢 Коли?
У середу о 19:30

📍Де?
Арт-простір «Крила», вул. Лукянівська 69/71

Ціна: free donation

⚠️Просимо всіх бути в масках, аби дотримуватися протиепідемічних заходів і нагадуємо, що вхід у простір можливий лише за наявності ковід-сертифікату або ПЛР тесту, зробленого не раніше, як за 72 години до заходу.",photo,
9,458,2022-01-29 15:46:55+00:00,,PeerChannel(channel_id=1180917789),,"Крути

29 січня 1918 року на теренах нашої держави відбулася історична подія — бій під Крутами.

Це не легенда, яку розповідає бабуся внукам перед сном. Не міф, який із часом перетворюється на казку, що згодом спотворюється оповідачем. Це історія про людей, які віддали свої життя заради Батьківщини та нащадків, що народилися в ній після їхньої самопожертви.

У наш час, святим обов’язком є вшанування пам’яті цих вояків. Їхня мужність та самовіданність стали безсмертними. Вони є прикладом і нагадуванням про те, що країну будують люди, що живуть у ній. Тож, будьмо гідними доньками й синами України!

У каруселі ти дізнаєшся більше про бій під Крутами* та як ми вшановуємо його пам‘ять.

*інформація взята зі статті BBC news| Україна — «Бій під Крутами: 5 важливих фактів»",photo,
10,457,2022-01-28 16:32:32+00:00,,PeerChannel(channel_id=1180917789),,"Несемось!✨

Уже цієї середи о 18:30 відбудеться перша лекція про інтелектуальну власність від експертки Наталії Гуро.

Вона розповість про:

📌 інтелектуальну власність та об’єкти її права;

📌 сутність авторського права;

📌 різні торговельні марки й винаходи.

На наступній лекції ти дізнаєшся більше про підробки і як із ними боротися, а також про захист авторських прав та торговельних марок.

Наприкінці кожної зустрічі ти зможеш поставити запитання! Трансляції не буде, тому запрошуємо послухати наживо!

Чекаємо на тебе!❤️",photo,
