,id,date,from_id,to_id,fwd_from,message,type,duration
0,858905,2022-02-16 09:44:18+00:00,,463034736,,😘,sticker,
1,858904,2022-02-16 09:42:06+00:00,PeerUser(user_id=463034736),497519466,,👍,sticker,
2,858903,2022-02-16 09:42:01+00:00,PeerUser(user_id=463034736),497519466,,да мы,text,
3,858902,2022-02-16 09:41:55+00:00,,463034736,,❤,sticker,
4,858901,2022-02-16 09:41:38+00:00,PeerUser(user_id=463034736),497519466,,❤️❤️❤️,text,
5,858900,2022-02-16 09:41:36+00:00,PeerUser(user_id=463034736),497519466,,хорошо канешно,text,
6,858899,2022-02-16 09:41:33+00:00,PeerUser(user_id=463034736),497519466,,аааааа,text,
7,858898,2022-02-16 09:41:28+00:00,,463034736,,Я наверно сегодня с Дашей встречусь она очень попросила,text,
8,858897,2022-02-16 09:41:22+00:00,PeerUser(user_id=463034736),497519466,,а,text,
9,858896,2022-02-16 09:41:16+00:00,,463034736,,Братик,text,
10,858783,2022-02-15 21:27:53+00:00,,463034736,,💜,sticker,
11,858782,2022-02-15 21:17:13+00:00,PeerUser(user_id=463034736),497519466,,🤔,sticker,
12,858781,2022-02-15 21:15:57+00:00,,463034736,,😪,sticker,
13,858780,2022-02-15 21:12:57+00:00,PeerUser(user_id=463034736),497519466,,🙅‍♀,sticker,
14,858779,2022-02-15 21:11:31+00:00,,463034736,,🥸,sticker,
15,858773,2022-02-15 21:09:46+00:00,PeerUser(user_id=463034736),497519466,,👍,sticker,
16,858769,2022-02-15 21:08:11+00:00,,463034736,,😋,sticker,
17,858762,2022-02-15 21:06:21+00:00,PeerUser(user_id=463034736),497519466,,🌝,sticker,
18,858759,2022-02-15 21:05:34+00:00,PeerUser(user_id=463034736),497519466,,ПХПХПХПХРППХ,text,
19,858753,2022-02-15 21:04:56+00:00,,463034736,,🤬,sticker,
20,858730,2022-02-15 21:00:57+00:00,PeerUser(user_id=463034736),497519466,,😡,sticker,
21,858726,2022-02-15 21:00:30+00:00,,463034736,,😳,sticker,
