,id,date,from_id,to_id,fwd_from,message,type,duration
0,858584,2022-02-15 18:53:23+00:00,PeerUser(user_id=463034736),1245538671,,сейчас попробую,text,
1,858583,2022-02-15 18:53:20+00:00,PeerUser(user_id=463034736),1245538671,,😍😍,text,
2,858581,2022-02-15 18:41:10+00:00,,463034736,,Машуня а это можно скачать?,text,
3,858579,2022-02-15 18:40:56+00:00,,463034736,,https://vm.tiktok.com/ZML6HcDYF/,text,
4,858563,2022-02-15 18:06:37+00:00,,463034736,,https://vm.tiktok.com/ZML6H2jyV/,photo,
5,857451,2022-02-13 20:28:19+00:00,PeerUser(user_id=463034736),1245538671,,не могу ее найти почему-то😭,text,
6,856445,2022-02-11 13:11:03+00:00,,463034736,,"Машуня, а ну ка попробуй зашезамишь",text,
7,856443,2022-02-11 13:10:41+00:00,,463034736,,https://vm.tiktok.com/ZMLj15TFo/,photo,
8,853467,2022-02-04 07:37:41+00:00,,463034736,,Тогда все окей,text,
9,853466,2022-02-04 07:37:33+00:00,,463034736,,Ааааааа,text,
10,853465,2022-02-04 07:37:29+00:00,PeerUser(user_id=463034736),1245538671,,на йоге,text,
11,853464,2022-02-04 07:37:28+00:00,PeerUser(user_id=463034736),1245538671,,привет,text,
12,853463,2022-02-04 07:37:26+00:00,,463034736,,"А то пишу ей, а она не смотрит",text,
13,853462,2022-02-04 07:37:15+00:00,,463034736,,А где мама?,text,
14,853461,2022-02-04 07:37:09+00:00,,463034736,,Машутик привет,text,
15,851031,2022-01-29 17:01:55+00:00,PeerUser(user_id=463034736),1245538671,,,video,3
16,851030,2022-01-29 17:01:49+00:00,PeerUser(user_id=463034736),1245538671,,вот так нашлась быстренько,text,
17,851029,2022-01-29 17:01:46+00:00,,463034736,,,video,2
18,851028,2022-01-29 17:01:43+00:00,PeerUser(user_id=463034736),1245538671,,даа,text,
19,851027,2022-01-29 17:01:35+00:00,,463034736,,Так быстро,text,
20,851026,2022-01-29 17:01:29+00:00,,463034736,,,video,3
21,851025,2022-01-29 17:01:20+00:00,PeerUser(user_id=463034736),1245538671,,😍😍😍,text,
22,851024,2022-01-29 17:01:13+00:00,PeerUser(user_id=463034736),1245538671,,song.link | via,text,
23,851023,2022-01-29 17:01:12+00:00,PeerUser(user_id=463034736),1245538671,,есть,text,
24,851017,2022-01-29 17:00:18+00:00,PeerUser(user_id=463034736),1245538671,,сейчас,text,
25,851016,2022-01-29 17:00:16+00:00,PeerUser(user_id=463034736),1245538671,,точно,text,
26,851015,2022-01-29 17:00:15+00:00,PeerUser(user_id=463034736),1245538671,,дааа,text,
