,id,date,from_id,to_id,fwd_from,message,type,duration
0,188,2022-02-15 16:51:32+00:00,,PeerChannel(channel_id=1410738828),,"💳 Стипендію отримають 45% бюджетників 

(оновлення від 15.02.22)

Друзі, Вчена рада НаУКМА вже ухвалила про це рішення, а на цьому тижні Стипендіальна комісія оновить рейтингові списки.

Особливості:

▪️ Стипендія в лютому всім бюджетникам може прийти не ~23.02, а на кілька днів пізніше (це технічна затримка через зміну ліміту)

▪️ Якщо ви не маєте стипендіальної картки (у КМА це зазвичай Приват), але входите в 45% стипендіатів, варто оформити картку 

▪️ Якщо ви з січня спершу не потрапили в ліміт (коли був 40%), не отримували соціальну стипендію, але тепер пройшли в 45%, у лютому вам надійде академічна стипендія за січень + лютий

▪️ Якщо ви з січня отримували соціальну стипендію, а тепер пройшли в 45% і перейдете на академічну стипендію:

1) потрібно написати заяву про відмову від соціальної стипендії;
2) академічна стипендія буде виплачуватися з лютого включно, а за січень уже залишиться соціальна стипендія. 

Успіхів!

Гліб Кузьменко
Декан у справах студентства НаУКМА",photo,
1,187,2022-02-15 15:56:54+00:00,,PeerChannel(channel_id=1410738828),,,text,
2,186,2022-02-15 14:12:09+00:00,,PeerChannel(channel_id=1410738828),,"🎙 18:00, 15.02 | Брифінг Декана в справах студентства КМА

Привіт, друзі! Деканські брифінги повертаються після перерви. Цього разу обговоримо декілька важливих тем:

1. КМА й безпека (у контексті загрози з боку РФ)

2. Студентські проїзні

3. Повернення до ліміту стипендіатів 45%

4. Вибори президента КМА, студентські протести

5. Інше

Запрошую ставити питання прямо на брифінгу або заздалегідь у формі. Підписатися на щотижневий брифінг можна в групі Teams, де й викладаються записи.

До зустрічі!

Гліб Кузьменко,
Декан у справах студентства НаУКМА",text,
3,185,2022-02-08 19:10:15+00:00,,PeerChannel(channel_id=1410738828),,"🚨 Фейкові сторінки ""могилянців""

Колеги, в останні дні могилянцям у Facebook (можливо, в інших соцмережах теж) ломляться в друзі з фейкових сторінок, які замасковані під інших могилянців. Такий наплив стається час від часу, але конкретно зараз він може бути пов'язаний, наприклад, із участю студентів КМА в акціях протесту.

❗️ Що характерно для фейкових профілів:

• вказано, що людина вчиться в КМА;

• створені в цей же день або пару днів, тижнів тому (це часта риса, але інколи акаунти створюються за кілька років);

• стокові, ""неживі"" світлини, часто не найвищої якості (пікселізовані й ін.);

• людини з таким прізвищем й ім'ям нема в могилянський базі в Outlook (ви всі можете забити там ім'я людини в пошук, у базі є майже всі студенти й працівники КМА останніх кількох років);

• нема посилань на інші соцмережі, ніяк не видно повсякденне чи публічне життя людини (фото з друзями, чек-ін у закладах, особисті пости тощо);

• можуть мати закритий, нульовий або дуже дивний список друзів (проте пам'ятайте також, що хтось із ваших колег може через неуважність прийняти в друзі такий фейковий профіль, і тоді ""спільні друзі"" можуть збити з пантелику).

❗️ Що робити з фейками
Видалити запит + бажано заблокувати й подати скаргу

Усім безпечного кіберпростору!

Інспектор Кузьменко
Кіберполіція Могилянки",text,
4,184,2022-02-04 10:46:08+00:00,,PeerChannel(channel_id=1410738828),,"🚨 Увага: НЕ натискайте на кнопку, якщо вам це прийшло

Це вірусний email.

Якщо натиснули й залишили там дані: терміново змініть пароль від могилянської скриньки в налаштуваннях 

Інспектор Кузьменко
Кіберполіція Могилянки",photo,
5,183,2022-02-02 17:48:47+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2022, 2, 2, 17, 48, 33, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1125955771), from_name=None, channel_post=637, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Інформація для студентів:

1. Пари в четвер - будуть згідно навчального розкладу.
2. Інформація про пари в п‘ятницю та протест буде надана завтра.",text,
6,182,2022-02-02 17:39:40+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2022, 2, 2, 17, 39, 22, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1125955771), from_name=None, channel_post=635, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Спільна заява органів студентського самоврядування НаУКМА
від 2 лютого 2022 року

Конференція студентів у відповідь на запит Студентської колегії НаУКМА підтримала оголошення безстрокового студентського страйку.

Чому прийнято рішення? 

Міністерство освіти і науки України перевищило свої повноваження і не визнало результати виборів президента Національного університету “Києво-Могилянська академія”. Ми вважаємо наказ міністерства про призначення нового конкурсу на посаду президента НаУКМА недотриманням чинного законодавства, наступом на університетську автономію та знеціненням академічних свобод. 

У міністерства відсутні повноваження щодо визнання чи невизнання результатів голосування. Такі повноваження надані Законом України «Про вищу освіту» виключно Організаційному комітету виборів. 

Що означає оголошення страйку в НаУКМА?

Цим рішенням органи студентського самоврядування висловлюють свою незгоду з рішенням міністерства. Ми підтримуємо право могилянців самостійно обирати свого Президента. 

Ми не перериваємо навчальний процес, але під час проведення протестних акцій студенти мають право не відвідувати заняття. Ми закликаємо адміністрацію НаУКМА забезпечити право студентів на протест! 

Що таке страйковий комітет НаУКМА?

За ініціативою студентів Могилянки створено страйковий комітет з організації акцій протесту проти рішення міністра освіти і науки Сергія Шкарлета.

До страйкового комітету долучились представники органів студентського самоврядування, а саме Студентської колегії та Конференції студентів, керівники студентських організацій, представники викладачів та працівників університету. 
Про час і дату протесту буде повідомлено завтра.

Контакти страйкового комітету:

Telegram - t.me/mohyla_on_strike
Пошта - strike@ukma.edu.ua",text,
7,181,2022-02-02 15:24:53+00:00,,PeerChannel(channel_id=1410738828),,"⚡️ Щодо студентського страйку

Друзі, як ви вже, мабуть, чули, студентське самоврядування НаУКМА оголосило безстроковий студентський страйк + створення страйкому (зокрема й через невизнання виборів президента НаУКМА міністерством й оголошення нових виборів). 

Я розумію, що у вас є багато питань і попросив колег зі студентського самоврядування роз'яснити, що передбачає формат страйку, чи впливає це на навчальний процес тощо.

Студентська колегія та Конференція студентів повідомили, що розуміють свою відповідальність і напишуть пост-роз'яснення сьогодні (02.02.22). Він буде доступний на каналі СК - @StudNaUKMA.

З повагою 

Гліб Кузьменко
Декан у справах студентства НаУКМА",text,
8,180,2022-01-28 13:43:24+00:00,,PeerChannel(channel_id=1410738828),,,text,
9,179,2022-01-28 13:43:04+00:00,,PeerChannel(channel_id=1410738828),,"⚡️ Режим навчання й карантин у НаУКМА: оновлення від 28.01.22 

Друзі, з 31.01 змінюється режим навчання, більшість груп будуть працювати в дистанційному форматі.

Міцного здоров'я! Бережіть себе! 

Гліб Кузьменко
Декан у справах студентства НаУКМА",photo,
10,178,2022-01-28 11:13:21+00:00,,PeerChannel(channel_id=1410738828),,"Повідомлення від Бібліотеки НаУКМА 📩

Шановні читачі!

З технічних причин вам на е-пошту тимчасово не будуть надходити повідомлення від бібліотеки про:

- закінчення терміну видачі примірників;
- заборгованість;
- виконані замовлення, що очікують на бронеполиці.

Звертайте, будь ласка, увагу на термін видачі примірника (Повернути до) у власному електронному формулярі.

З повагою

Тетяна Чорна
Директор Наукової бібліотеки НаУКМА",text,
11,177,2022-01-28 10:52:44+00:00,,PeerChannel(channel_id=1410738828),,"Оновлення щодо ліміту стипендіатів у КМА 💳

(від 28.01.22)

Друзі, адміністрація КМА та Студентська колегія врахували, що КМУ повернув ліміт стипендіатів 40-45%, як тільки про це з'явилася інформація. Ми готові швидко провести процеси зі свого боку, але чекаємо на оновлення тексту постанови КМУ від 12.07.2004 № 882. Поки що там - груднева редакція, але ми постійно перевіряємо сторінку. 

Будемо тримати в курсі! 

Гліб Кузьменко
Декан у справах студентства НаУКМА",photo,
12,176,2022-01-27 14:27:05+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2022, 1, 27, 14, 26, 30, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1425232526), from_name=None, channel_post=151, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","🗳 Результати другого туру виборів президента КМА

У дужках подаємо частку від усіх, хто проголосував у ІI турі (445).

• Квіт -  235 (52,80%)
• Гуменна - 191 (42,92%)
• Проти всіх - 18 (4,04%)
• Зіпсовано - 1 (0,22)

Не взяли участь у голосуванні - 148

Чекаємо подальших оновлень від Виборчої комісії.

#ВибориКМА",text,
13,175,2022-01-25 15:58:27+00:00,,PeerChannel(channel_id=1410738828),,"💳 Щодо стипендій у січні 2022

Друзі, за інформацією від бухгалтерії, січнева стипендія надійде до пт (28.01), у крайньому разі - до пн (31.01).

Принагідно дякую всім бюджетникам БП-1 й МП-1, які раніше не отримували стипендію, але на наше прохання оформили стипендійні картки ще у вересні. Завдяки вашій допомозі тоді ми уникаємо більшої затримки зараз.

Гарного вечора!

Гліб Кузьменко
Декан у справах студентства НаУКМА",text,
14,174,2022-01-24 14:51:02+00:00,,PeerChannel(channel_id=1410738828),,"🚇 Студентські проїзні: оновлення від 24.01.22

Друзі, це проміжне оновлення на основі інформації від Студентського відділу кадрів. 
Тут згадуються такі терміни:

• студентський квиток (""студак"") — це документ про те, що ви — студент/ка;

• студентський проїзний квиток — це картка, якою оплачується проїзд зі студентською знижкою 50% (тільки якщо купуєте пакет на місяць, тобто на лютий, березень тощо).

💡 Загальна ситуація
Студентські проїзні як окрема картка чи студентська Kyiv Smart Card уже не випускаються. Є тільки студентські квитки (""студаки""), у які внесено проїзний чіп і які поповнюються через програму ""Київ Цифровий"".

Тобто, якщо ви хочете мати проїзд зі знижкою, треба за свій рахунок замінити звичайний студентський квиток на студентський квиток із проїзним чіпом.

💡 Коли/як замовити студквиток із проїзним чіпом
Інструкція з замовлення й ціна будуть дещо пізніше, тому що зараз тривають тендерні процедури, і наступне оновлення може бути, за інформацією СВК, за 2 тижні. Після того ми запустимо e-форму замовлення, яку розішлемо старостам, на KMA Home й ін.

Будемо тримати в курсі! Успіхів! 

Гліб Кузьменко
Декан у справах студентства НаУКМА",text,
15,172,2022-01-23 10:08:29+00:00,,PeerChannel(channel_id=1410738828),,"Попередньо про режим навчання в НаУКМА 💡

Друзі, на цей момент змін до наказу про режим навчання не було.

Проте:

1. Звісно, адміністрація бачить ситуацію з рівнем захворюваності. Тому можливий перехід в онлайн для всіх курсів явно буде темою розмов на цьому тижні. Якщо будуть зміни, ми негайно повідомимо.

2. За чинним наказом, у разі ""червоної"" зони ми всі маємо перейти на дистанційне навчання. 

3. У розмові з в. о. президента я наголосив на проханні до НаУКМА: дещо чіткіше орієнтувати студентів, за яких умов ми працюємо онлайн чи навпаки в змішаному режимі (щоб ви могли складати особистий графік заздалегідь). 

Міцного здоров'я всім!

Гліб Кузьменко,
Декан у справах студентства НаУКМА",text,
16,171,2022-01-20 13:04:10+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2022, 1, 20, 13, 0, 54, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1425232526), from_name=None, channel_post=129, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","🗳 Завершилось голосування на виборах президента КМА

Розпочато підрахунок голосів.
Фінальна явка:

• Студентство: 86/89 (96.62%)

• Співробітники: 58/59 (98.30%)

• Викладачі: 313/445 (70.33%)

• Усього: 457/593 (77.06%)

#ВибориКМА",text,
17,170,2022-01-20 12:40:54+00:00,,PeerChannel(channel_id=1410738828),,"❗️ Щодо карантину в НаУКМА

Друзі, якщо ви працюєте/навчаєтеся на кампусі, будь ласка, пам'ятайте про маски й інші карантинні норми.

Лікар НаУКМА Олександр Калінічев уточнив, що носити захисну маску обов'язково в усіх приміщеннях, зокрема й під час занять або заходів, у коридорах, КМЦ тощо. Ви самі бачите статистику захворюваності - зараз нам особливо важливо працювати злагоджено.

Усім міцного здоров'я та турботи одне про одного! 💙

Гліб Кузьменко,
Декан у справах студентства НаУКМА",text,
18,169,2022-01-13 13:27:33+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2022, 1, 13, 13, 21, 49, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1346679487), from_name=None, channel_post=1305, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,text,
19,168,2021-12-31 23:54:19+00:00,,PeerChannel(channel_id=1410738828),,"""Це був непростий рік *глибоко смутний видих*"" - ні, дякую, не цього разу.

2021 був дуже навіть нічого: усе хороше ми, здається, прийняли з вдячністю, а з усіма викликами чудово розібралися. 

Тим часом пости могилянців про плани на новий рік заполонили мою стрічку та як би натякають, що буде класно. 

Дякую вам за 2021! Вітаю нас у 2022! 🥳

Гліб Кузьменко
Декан у справах студентства НаУКМА

Світлина: @danantnk",photo,
20,167,2021-12-30 13:22:42+00:00,,PeerChannel(channel_id=1410738828),,"Скільки бюджетників отримують стипендію з січня 2022? 💳

Друзі, ми знаємо, що були різні повідомлення в ЗМІ та різні постанови КМУ, але нижче - актуальна інформація. 

1. Попри все, постанова КМУ від 01.09.21 № 933 (яка визначає ліміт стипендіатів 35-40%) поки що лишається без змін. Тобто поки що умови такі, що з 1 січня стипендію отримують топ-40% бюджетників кожної групи (соціологія БП-1, екологія БП-3 тощо).

2. За нашою інформацією, в уряді тривають дискусії про ліміт стипендіатів, і МОН намагається повернути ліміт 45%. Якщо в січні будуть якісь зміни (це зовсім не гарантовано, але будемо на це сподіватися), КМА терміново розгляне повернення до ліміту 45%. 

Більше про збільшення розміру стипендій і зменшення лімітів стипендіатів можна почитати тут. 

Будемо тримати в курсі!
З прийдешніми святами!

Гліб Кузьменко
Декан у справах студентства НаУКМА",photo,
21,166,2021-12-29 10:16:38+00:00,,PeerChannel(channel_id=1410738828),,"Режим навчання у весняному тримі: уточнення 💡

Друзі, учора поширилися чутки з посиланням на наказ НаУКМА №640, що начебто всі у весяному тримі будуть вчитися дистанційно. Але це не так. 

Цей наказ - це технічне подовження карантину в НаУКМА, яке не впливає на рішення про змішаний режим для певних років навчання + ФПрН. Імовірно, колеги просто інакше зрозуміли сенс цього наказу. 

Отже, на цей момент плани щодо весняного триму 2022 все ті самі:

• БП-1, БП-2, МП-1 і загалом ФПрН - змішаний режим (коли якісь пари є офлайн)

• решта курсів - онлайн

• якщо в Києві червона зона, усі переходять в онлайн

Перепитав безпосередньо у в. о. президента Олександри Гуменної. 

З прийдешніми святами! ✨

Гліб Кузьменко 
Декан у справах студентства НаУКМА",text,
22,165,2021-12-20 10:30:34+00:00,,PeerChannel(channel_id=1410738828),,"🎙 13:00, 20.12 | Брифінг Декана у справах студентства КМА

Привіт! Друзі, сьогодні маємо невеликий брифінг, де говоримо про таке:

1. Збільшення стипендій ВРУ
2. Уточнення щодо режиму навчання
3. Проведення офлайн-подій

+ запрошую ставити питання прямо на брифінгу або заздалегідь у формі. Підписатися на щотижневий брифінг можна в групі Teams, де й викладаються також записи.

Чекатиму!

Гліб Кузьменко,
Декан у справах студентства НаУКМА",text,
23,164,2021-12-13 16:59:18+00:00,,PeerChannel(channel_id=1410738828),,"⚡️ Оновлення е-замовлення довідок НаУКМА

Друзі, могилянська діджиталізація триває: на KMA Home тепер можна замовити ще кілька довідок! 

1. Бухгалтерія НаУКМА активно доєдналася до системи, тож тепер включені довідки про:
- вартість навчання;
- доходи студента;
- оплату за контракт.

2. Додана довідка про навчання за вимогою Пенсійного фонду (поки що саме для нього, інші варіанти будуть потім; виготовляє Студентський відділ кадрів). 

Крім того, ми вже тестуємо (наразі - ФЕН і ФСНСТ) замовлення академічної довідки та навчальної картки. 

Дякую колегам за співпрацю!

Гліб Кузьменко,
Декан у справах студентства НаУКМА",photo,
24,163,2021-12-13 10:25:53+00:00,,PeerChannel(channel_id=1410738828),,"🎙 13:00, 13.12 | Брифінг Декана у справах студентства КМА

Привіт! Сьогодні на брифінгу говоримо про таке:

1. Оплата за гуртожиток і послуга переселення
2. Початок весняного триместру
3. Стипендії, іменні стипендії

+ ваші питання, які можна поставити прямо на брифінгу або заздалегідь у формі. Підписатися на щотижневий брифінг можна в групі Teams, де й викладаються також записи.

Чекатиму на вас!

Гліб Кузьменко,
Декан у справах студентства НаУКМА",text,
25,162,2021-12-08 09:21:47+00:00,,PeerChannel(channel_id=1410738828),,"⏰ Нагадування: сьогодні студенти делегують представників на вибори президента НаУКМА

Друзі, до 18:00 08.12.21 (сьогодні) ви можете обрати людей, які від імені студентської спільноти проголосують на виборах президента НаУКМА.

У разі питань або технічних збоїв, будь ласка, зверніться на скриньку svk@ukma.edu.ua.

Успіхів!

Гліб Кузьменко,
Декан зі справ студентства НаУКМА",text,
26,161,2021-12-06 17:53:30+00:00,,PeerChannel(channel_id=1410738828),,"⚡️ Розклад ФСНСТ є

Друзі, ми з навчально-методичним відділом і деканатом ФСНСТ ще раз обговорили ситуацію. Розклад ФСНСТ уже доданий у САЗ. Запис має початися завтра (07.21), як і планувалося. 

Дякую всім колегам за співпрацю! 

Гліб Кузьменко,
Декан зі справ студентства НаУКМА",text,
27,160,2021-12-06 16:12:39+00:00,,PeerChannel(channel_id=1410738828),,"💡 Щодо розкладу ФСНСТ 

Друзі, тільки що спілкувався з деканатом ФСНСТ. Колеги повідомили, що розклад очікується завтра (07.12) до обіду.

Гліб Кузьменко,
Декан зі справ студентства НаУКМА",text,
28,159,2021-12-06 13:49:37+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2021, 12, 6, 13, 46, 22, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1330091051), from_name=None, channel_post=146, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Орієнтовний час старту запису у групи - 07 грудня 2021 не раніше за 12:00.

У разі змін сповіщення будуть з'являтись на каналі @my_ukma",text,
29,158,2021-12-06 13:49:36+00:00,,PeerChannel(channel_id=1410738828),,"Нагадуємо, що подальші оновлення щодо САЗ публікуються на каналі @my_ukma",text,
30,157,2021-11-30 16:27:59+00:00,,PeerChannel(channel_id=1410738828),,"⏰ Новини Корпоративних угод

1. Нагадування: сьогодні (30.11.21) - останній день, коли БП-1, БП-2 й МП-1 можуть укласти Корпоративну угоду в 2021-2022 н. р. (третя хвиля укладання).

2. Якщо Ви укладали КУ в рамках третьої хвилі, ці угоди ще не внесені в реєстр і не мають номерів. Але все ок, вам на цьому тижні прийде номер КУ. 

3. Декому (не враховуючи третю хвилю) міг не приходити автоматично номер КУ, коли заповнювали форму. Учора я вдосконалив скрипт, тож таких випадків тепер має бути менше.

Успіхів!

Гліб Кузьменко,
Декан зі справ студентства НаУКМА",photo,
31,156,2021-11-29 10:58:29+00:00,,PeerChannel(channel_id=1410738828),,"🎙 13:00, 29.11 | Брифінг Декана зі справ студентства КМА

Друзі, привіт! Сьогодні маємо дуже короткий брифінг, де вже за кілька хвилин поговоримо про таке:

1. Режим навчання у весняному триместрі
2. Вибори самоврядування й президента НаУКМА

+ ваші питання, які можна поставити прямо на брифінгу або заздалегідь у формі. Підписатися на щотижневий брифінг можна в групі Teams, саме там і викладаються також записи.

До зустрічі!

Гліб Кузьменко,
Декан зі справ студентства НаУКМА",photo,
32,155,2021-11-28 10:52:41+00:00,,PeerChannel(channel_id=1410738828),,"Друзі, нагадую, що в Могилянці не лише викладачі оцінюють якість вашої роботи, але й студентство оцінює якість викладання, освіти. 

Я переконаний, що багатьом вашим викладачам, кафедрам важливо почути і позитивні коментарі (бо це мотивує викладати й далі), і критику (щоб удосконалити курс). Крім того, так ви допомагаєте вашим наступникам, які будуть слухати ці є дисципліни. 

Сьогодні (28.11) - останній день, коли ви можете конфіденційно оцінити дисципліни осіннього триместрі 2021. Тож не зволікаймо! 

Гліб Кузьменко,
Декан зі справ студентства НаУКМА

P.S.
Я, до речі, як студент соціології МП-2 теж беру участь в опитуванні й уже пооцінював наші курси.",text,
33,154,2021-11-28 10:52:09+00:00,,PeerChannel(channel_id=1410738828),"MessageFwdHeader(date=datetime.datetime(2021, 11, 26, 15, 40, 48, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1121077046), from_name=None, channel_post=874, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",​​Академія вічна - оцінювання якості освіти плинне! Залишай свій відгук про прослухані курси до неділі включно.,photo,
34,153,2021-11-26 16:17:18+00:00,,PeerChannel(channel_id=1410738828),,,text,
35,152,2021-11-26 16:17:13+00:00,,PeerChannel(channel_id=1410738828),,"🏛 Режим навчання й карантин у НаУКМА: весняний триместр 2022

Друзі, маємо важливі зміни в режимі навчання з 10 січня. Будь ласка, почитайте.

Гліб Кузьменко,
Декан зі справ студентства НаУКМА",photo,
