,id,date,from_id,to_id,fwd_from,message,type,duration
0,1491,2022-02-15 06:31:46+00:00,,PeerChannel(channel_id=1146801898),,"«Тысячу раз «спокойной ночи», Норвегия, 2013 год. Ребекка Томпсон военный фотограф, одна из пяти лучших военных репортажников в мире. Она снимает самые жуткие образы войны, проникает в дома и в души самых несчастных, искалеченных, лишенных надежды. Её фотографии меняют жизни людей. Каждый день она балансирует на грани жизни и смерти, но однажды перегибается за эту грань слишком далеко. Еле-еле живую её привозят домой, в Ирландию, где её ждут муж и две дочери. Каждая поездка мамы на съемку, каждая командировка в горячую точку это боль в семье, её родные мысленно прощаются с мамой, и готовятся к тому чтобы никогда больше её не увидеть. Приехав домой Ребекка клянется и обещает им, что теперь она останется дома, с родными, и не будет больше снимать войну. Но, как вы понимаете, этим обещаниям не суждено сбыться. Потому что кроме как снимать репортажи из самых болезненных и горячих точек планеты Ребекка больше ничего не умеет, и не хочет. 💛 

удивительный фильм. Норвежский режиссёр снял француженку и датчанина в ролях ирландцев, в фильме про Афганистан. Фильм не сложный, довольно прямолинейный, и очень, очень похожий на фильм «Hurt locker», только с инвертированной гендерной полярностью - в роли наркомана, которому необходима доза адреналина на поле боя, теперь выступает не мужчина, а женщина, готовая пожертвовать отношениями с мужем и детьми. От этого фильм при всех его достоинствах смотрится неуловимо фальшиво, самую крошечку, буквально на волосок. И именно этой крошечки ему не хватило, чтобы стать шедевром, такое моё мнение. 

Это отлично снятый и поставленный фильм, с без преувеличения изумительной актёрской игрой всех без исключения актёров, с мудро подобранной музыкой, и с сильным месседжем. Но какого-то легчайшего дуновения, прикосновения души, ему не хватило, чтобы взлететь. Тем не менее посмотреть стоит. #kinoreviews_хорошее_кино",text,
1,1490,2022-02-15 06:31:20+00:00,,PeerChannel(channel_id=1146801898),,,photo,
2,1489,2022-02-14 11:39:34+00:00,,PeerChannel(channel_id=1146801898),,"«Дом Гуччи», 2021

Не буду оригинальным - я тоже среди тех, кто не понял жанр этого фильма, и не понял, почему и зачем он был снят вот так, и вообще зачем он был снят, собственно.

Несмотря на то, что история как бы «реальная», но снята она с закосом под «комедия делл’арте» (а мы сейчас как раз смотрим сериал «Upstart Crow», и там тема комедии делл’арте проходит красной нитью, забавное совпадение): жанр возник в Италии в 16 веке, и отличается высмеиванием знати и богачей, при этом актёры должны были всячески кривляться, и бурно переигрывать. Собственно, «Дом Гуччи» это явное высмеивание всех этих богатеев, и выставление их в виде дураков, жадных узколобых развратников, и просто идиотов (см. Джаред Лето в роли Паоло Гуччи, на мой взгляд лучшая роль в фильме). То есть это как бы сатира, но при этом никакой сатиры на экране нет. Если в фильме подразумевался юмористический месседж, или глумление, то их там нет, во всяком случае в тех количествах, чтобы они определили жанр. С другой стороны, реалистичности в отображении истории в фильме тоже нет: в реальности всё было совсем, совершенно не так. Начиная с того, что в доме Гуччи было не просто два брата Алдо и Рудолфо, у каждого из которых было по сыну: количество детей, внуков, дядь и тёть в семье Гуччи исчислялось десятками, у одного только идиота Паоло Гуччи было пять дочерей, а старших детей у Гуччио Гуччи было шестеро (а не два брата). И все эти дети рвали наследство Гуччи на кусочки в ожесточённой войне, которая в фильме превратилась в пшик.

Получается, что во время просмотра непонятно, что нам показывают. Это как бы комедия, но не смешная. Это как бы сатира, но без сатиры. Это как бы глумление, но только чтобы не дай бог никого не обидеть. Это как бы по реальным событиям, но в реальности всё было совершенно абсолютно не так. Через некоторое время (через час) после начала просмотра эта каша из недожёванных огрызков разных жанров начинает сильно утомлять. 

И в общем с этим можно было бы смириться, и посмотреть эту чушь даже до конца, тем более что Джаред Лето и Леди Гага действительно хороши в своих ролях - самовлюблённый идиот, у которого всё валится из рук, и напористая непробиваемая базарная хабалка, без пяти минут Нонна Мордюкова из фильма «Вокзал для двоих» - но смотреть фильм в оригинальной озвучке совершенно невозможно из-за карикатурного итальянского акцента, с которым говорят все персонажи. Не знаю, как фильм озвучили в российском прокате, неужели там актёры дубляжа тоже говорят с итальянским акцентом? Фальшивый акцент делает из фильма настоящее посмешище. Если именно так выживший из ума Ридли Скотт представил себе комедию делл’арте и насмешку над итальянскими фэшн-миллиардерами, то вот интересно, а не снимет ли он свой следующий фильм про негров, разговаривающих на карикатурном jive, как в сцене из фильма «Аэроплан!»? Или «это другое»? 

Фильм получился беспомощный, и как говорят «у них» он «failed to deliver», не доставил. Какая-то карикатурная чушь, набитая ссыкливыми стереотипами про «богатых итальяшек».

Однако в третий раз отмечу прекрасную роль Паоло Гуччи. По-моему Джаред Лето это единственный актёр, который понял, что именно и как нужно было играть. 

 #kinoreviews_фуфло",text,
3,1488,2022-02-14 11:39:26+00:00,,PeerChannel(channel_id=1146801898),,,photo,
4,1487,2022-02-10 14:12:42+00:00,,PeerChannel(channel_id=1146801898),,"Сериал «Турист», Австралия, 2022

Посреди ровной, как блин, австралийской пустыни огромный грузовик протаранил легковушку, в которой ехал спортивный молодой человек с бородой. Молодой человек (которого зовут Элиот, это мы узнаём позже) не умер, но попал в больницу, где оказалось, что в результате аварии Элиоту отшибло память начисто. Вообще, напрочь. Теперь он не помнит ни кто он, ни как его зовут, ни куда он ехал, ни почему водитель грузовика хотел его убить. 

Дело об отшибленной памяти какого-то чувак это настолько не значимое дело, что его поручают  не настоящему полицейскому, а пухленькой жизнерадостной девушке-стажёру, которая искренне пытается помочь Элиоту, только вот что-то ничего не получается. 

И более того, оказывается, что сам Элиот забыл обо всём, а те нехорошие люди, которые хотели его почему-то убить, о нём не забыли - и теперь Элиоту и стажёрке придётся бежать, прятаться, совершать преступления, и задавать себе и друг другу вопрос «Что здесь вообще происходит?!»

Очень неоднозначный сериал, который состоит из двух составных частей, каждая из которых тянет в свою сторону. С одной стороны, он просто прекрасно снят, сыгран, и поставлен. Господи, как давно уже прошли те времена, когда глядя на экран мы видели там яркие, харизматичные лица, настоящих актёров! В фильмах и сериалах последнего времени играют одни только инклюзивные серые слизняки, лишенные харизмы (см. «Вечные», см. «Очень странные дела», см. ещё миллион фильмов и сериалов, выходящих каждый год). Новая мода гласит, что лица актёров на экране должны быть серыми и тупыми. И вдруг - сериал «Турист»! В котором с каждого - с каждого! - персонажа можно писать портрет и вешать в рамочке на стену. Яркие, мощные, харизматичные мужики и тётки, с горящими глазами, с жаром играют свои роли, это просто какой-то праздник, ни одного скучного или проходного персонажа. В последний раз я видел такой кайф в «Безумцах». 

Сериал снят круче, чем снимают большинство полнометражных фильмов. Кадры ошеломляют богатством деталей, все кадры глубокие: проработано не два, а три, четыре, пять, шесть планов, и все они наполнены деталями и жизнью, и идеально освещены, это какой-то восторг (например, посмотрите последнего «Декстера»: там в любой сцене задний план выглядит, как стенка с фото-обоями, всего два плана во всех сценах). Всё, что касается кинематографии в «Туристе» сделано на 10+. 

И всё это богатство, вся эта кинематографическая роскошь, яркая харизма актёров, всё это используется для рассказа такой глупой истории, что от обиды хочется плюнуть. 

История в «Туристе» не выдерживает не то что критики, она не выдерживает даже пристального взгляда, и рассыпается на части. Это очень слабое дерьмо, как говорили в «Прослушке». Любой сюжетный поворот, любое возвращение воспоминаний к Элиоту вызывает у зрителя (имеющего работающий мыслительный аппарат, конечно) вопросы типа «Ээээ мда? И что? И как это? И кому эта чушь пришла в голову?»

Сериал не то чтобы тупой, он вполне соответствует уровню авантюрного приключенческого шлака категории Б, чисто польский фильм про школьников, сражающихся с пиратами, мы такие фильмы смотрели в школе всем классом, ходили в кинотеатр с классной руководительницей. Это не «Агенты АНКЛ», и не «Джон Уик», совсем нет. 

И это очень, очень жаль. 

Такой визуальный кайф был потрачен на такой беспомощный сюжетный пшик.

В целом смотреть можно, и даже получить известное удовольствие от актёров и синематографии. Но всё могло быть настолько лучше, если бы сценарий сериала перед съёмками кто-нибудь прочитал. Кто-нибудь не из отечественных обозревателей кино и сериалов (им всё нравится). #kinoreviews_средненько",text,
5,1486,2022-02-10 14:11:42+00:00,,PeerChannel(channel_id=1146801898),,,photo,
6,1485,2022-02-10 06:51:11+00:00,,PeerChannel(channel_id=1146801898),,"Трейлер фильма (на французском, увы): https://youtu.be/CtQ4j1iIZpM",photo,
7,1484,2022-02-10 06:44:08+00:00,,PeerChannel(channel_id=1146801898),,"«Жизнь на перемотке», Франция, 2019

Мальчику Максу родители подарили на 13 лет видеокамеру. Дело было в 1993 году. И с того дня на протяжении 25 лет, до 2018 года, Макс снимал на видеокамеру все события своей жизни - встречи и игры с друзьями, неловкие разговоры с девчонками, уроки в школе, победу Франции над Бразилией в чемпионате мира по футболу, затем институт, поездки в Барселону, болезнь мамы, выздоровление мамы, свадьба девушки, в которую он был влюблён с детства, и прочее, и прочее, съёмки Макса впитали в себя всё то, из чего состоит человеческая жизнь: радости, разочарования, надежду, глупости, взросление, и все события, которые сопровождали жизнь юноши в Европе, на протяжении 25 лет.

Теперь Максу 38 лет, и он пересматривает все свои съёмки, и мы пересматриваем вместе с ним. 

И это совершенно непередаваемо прекрасно, ребзя.

Феноменально искренний, феноменально снятый фильм, стилизованный под съёмку домашней видеокамерой - и при этом снятый так ловко, что невозможно поверить, что всё это снято в 2019 году: 90-е, 00-е, 2010-е воспроизведены на экране так точно, что смотришь как будто на собственную жизнь. Фильм светлый, полный грусти и радости обычного человека, такого же, как мы с вами, но эти переживания поданы с экрана с огромным талантом. 

Актёры подобраны просто гениально - 13-летние подростки и взрослые дяди и тёти как будто действительно одни и те же люди (недавно таким же изумительным подбором актёров порадовал нас сериал «Шершни»). «Взрослого» Макса играет автор сценария фильма Макс Бублил, и очевидно, что это рассказ о его собственной жизни (помните фильм «500 дней лета»?). 

Очень тонко, очень искреннне, правдиво, и понятно каждому - несмотря на то, что мы с вами не французы и не выросли в Париже, но переживания, радости и горести людей одинаковы, где бы люди не жили.

Нужно больше, больше таких прекрасных фильмов.
#kinoreviews_лучшие_из_лучших",text,
8,1483,2022-02-10 06:43:56+00:00,,PeerChannel(channel_id=1146801898),,,photo,
9,1482,2022-02-08 10:55:26+00:00,,PeerChannel(channel_id=1146801898),,https://t.me/kinokar/770,text,
