,id,date,from_id,to_id,fwd_from,message,type,duration
0,858603,2022-02-15 18:59:20+00:00,,463034736,,"​Вот результаты по запросу:
she's gone e.hyuk",text,
1,858602,2022-02-15 18:59:19+00:00,PeerUser(user_id=463034736),473587803,,she's gone e.hyuk,text,
2,858590,2022-02-15 18:55:16+00:00,,463034736,,"Ошибка
She's gone - 이혁
Не удалось загрузить файл на сервер telegram.",text,
3,858589,2022-02-15 18:55:13+00:00,,463034736,,"​Вот результаты по запросу:
she's gone e.hyuk",text,
4,858588,2022-02-15 18:55:12+00:00,PeerUser(user_id=463034736),473587803,,she's gone e.hyuk,text,
5,858586,2022-02-15 18:54:15+00:00,,463034736,,"​Вот результаты по запросу:
she's gone cover",text,
6,858585,2022-02-15 18:54:14+00:00,PeerUser(user_id=463034736),473587803,,she's gone cover,text,
7,857442,2022-02-13 20:27:37+00:00,,463034736,,"​Вот результаты по запросу:
volley malcolm",text,
8,857441,2022-02-13 20:27:36+00:00,PeerUser(user_id=463034736),473587803,,volley malcolm,text,
9,857440,2022-02-13 20:27:26+00:00,,463034736,,"​Вот результаты по запросу:
volley mac",text,
10,857439,2022-02-13 20:27:26+00:00,PeerUser(user_id=463034736),473587803,,volley mac,text,
11,857438,2022-02-13 20:27:19+00:00,,463034736,,"​Вот результаты по запросу:
volley",text,
12,857437,2022-02-13 20:27:18+00:00,PeerUser(user_id=463034736),473587803,,volley,text,
13,851022,2022-01-29 17:01:08+00:00,,463034736,,song.link | via,text,
14,851021,2022-01-29 17:01:04+00:00,,463034736,,"​Вот результаты по запросу:
тебя удача найдет",text,
15,851020,2022-01-29 17:01:03+00:00,PeerUser(user_id=463034736),473587803,,тебя удача найдет,text,
16,851019,2022-01-29 17:00:59+00:00,,463034736,,"Прости 😢

Не получилось ничего найти.",text,
17,851018,2022-01-29 17:00:59+00:00,PeerUser(user_id=463034736),473587803,,тебя удача найдеи,text,
18,849976,2022-01-27 11:58:28+00:00,,463034736,,song.link | via,text,
19,849975,2022-01-27 11:58:26+00:00,,463034736,,"​Вот результаты по запросу:
я хочу побыть с тобой",text,
20,849974,2022-01-27 11:58:25+00:00,PeerUser(user_id=463034736),473587803,,я хочу побыть с тобой,text,
21,842348,2022-01-10 16:16:44+00:00,,463034736,,song.link | via,text,
22,842347,2022-01-10 16:16:43+00:00,,463034736,,song.link | via,text,
23,842346,2022-01-10 16:16:39+00:00,,463034736,,"​Вот результаты по запросу:
will carry on melisa",text,
24,842345,2022-01-10 16:16:39+00:00,PeerUser(user_id=463034736),473587803,,will carry on melisa,text,
25,835966,2021-12-22 08:36:42+00:00,,463034736,,song.link | via,text,
