,id,date,from_id,to_id,fwd_from,message,type,duration
0,857402,2022-02-13 19:41:35+00:00,,463034736,,та ніби асц мало бути...,text,
1,857399,2022-02-13 19:41:22+00:00,PeerUser(user_id=463034736),5005476282,,я не пам'ятаю хто шо хаххах,text,
2,857397,2022-02-13 19:41:20+00:00,,463034736,,дякую!,text,
3,857396,2022-02-13 19:41:16+00:00,,463034736,,я поняла,text,
4,857395,2022-02-13 19:41:15+00:00,PeerUser(user_id=463034736),5005476282,,тоді пиши десц,text,
5,857394,2022-02-13 19:41:13+00:00,,463034736,,тоді навпаки,text,
6,857393,2022-02-13 19:41:02+00:00,,463034736,,"ой, а ASC чогось виводить найменші",text,
7,857391,2022-02-13 19:40:40+00:00,PeerUser(user_id=463034736),5005476282,,"дивно, бо має працювати",text,
8,857386,2022-02-13 19:40:25+00:00,,463034736,,"ага
я пробувала
і в мене чогось не працює",text,
9,857383,2022-02-13 19:40:09+00:00,PeerUser(user_id=463034736),5005476282,,зірка виводить все,text,
10,857381,2022-02-13 19:40:02+00:00,PeerUser(user_id=463034736),5005476282,,замість зірки напиши імєя і вік,text,
11,857380,2022-02-13 19:39:51+00:00,,463034736,,і вапщє воно тоді все одно не працює,text,
12,857378,2022-02-13 19:39:47+00:00,PeerUser(user_id=463034736),5005476282,,ага,text,
13,857374,2022-02-13 19:39:30+00:00,,463034736,,але там треба тільки імя і вік,text,
14,857364,2022-02-13 19:38:25+00:00,PeerUser(user_id=463034736),5005476282,,просто після асц пиши ліміт 3,text,
15,857354,2022-02-13 19:37:21+00:00,,463034736,,"окей, а підкажи будь ласка як це поєднати😢

SELECT * FROM sailors.sailors ORDER BY rating ASC;
SELECT sname, age FROM sailors LIMIT 3;",text,
16,857319,2022-02-13 19:07:48+00:00,,463034736,,ех,text,
17,857318,2022-02-13 19:07:25+00:00,PeerUser(user_id=463034736),5005476282,,там третє страшніше,text,
18,857317,2022-02-13 19:07:21+00:00,PeerUser(user_id=463034736),5005476282,,ну не бійся,text,
19,857316,2022-02-13 19:07:18+00:00,PeerUser(user_id=463034736),5005476282,,да)),text,
20,857315,2022-02-13 19:06:59+00:00,,463034736,,"поняла, але сложна",text,
21,857314,2022-02-13 19:06:11+00:00,PeerUser(user_id=463034736),5005476282,,я їх сортую за рейтингом і пишу ліміт 3,text,
22,857313,2022-02-13 19:05:56+00:00,,463034736,,🤔🤔🤔🤔🤔,text,
23,857312,2022-02-13 19:05:34+00:00,PeerUser(user_id=463034736),5005476282,,ні((( я працюю в гугл документах і там можна легко таблички вставляти,text,
24,857311,2022-02-13 19:05:08+00:00,,463034736,,я 2.7 не шарю як прописати,text,
25,857309,2022-02-13 19:03:17+00:00,,463034736,,ти скріни робиш?,text,
26,857308,2022-02-13 19:03:10+00:00,,463034736,,"блін, це ж дофіга роботи..",text,
27,857307,2022-02-13 19:02:29+00:00,,463034736,,ні😅😅,text,
28,857306,2022-02-13 19:02:22+00:00,PeerUser(user_id=463034736),5005476282,,а ти вже все зробила???,text,
29,857305,2022-02-13 19:02:15+00:00,PeerUser(user_id=463034736),5005476282,,"ну, я типу вклеюю туди таблички",text,
30,857304,2022-02-13 19:02:07+00:00,PeerUser(user_id=463034736),5005476282,,"а, лол, да)))",text,
31,857303,2022-02-13 19:01:36+00:00,,463034736,,там така незрозуміла умова,text,
32,857302,2022-02-13 19:01:30+00:00,,463034736,,"я тільки хз, як звіт оформити",text,
33,857301,2022-02-13 19:01:16+00:00,,463034736,,уже все добре)),text,
34,857300,2022-02-13 19:00:58+00:00,,463034736,,"я короче вже переглянула, жива",text,
35,857299,2022-02-13 19:00:05+00:00,PeerUser(user_id=463034736),5005476282,,а що ти зробила? чим допомогти?,text,
36,857298,2022-02-13 18:59:55+00:00,PeerUser(user_id=463034736),5005476282,,у неї завжди шось страшно,text,
37,857297,2022-02-13 18:59:48+00:00,PeerUser(user_id=463034736),5005476282,,панімаю,text,
38,857296,2022-02-13 18:59:47+00:00,PeerUser(user_id=463034736),5005476282,,БЛІН ДА,text,
39,857274,2022-02-13 15:52:07+00:00,,463034736,,"І я от не знаю як це зробити, ахах",text,
40,857272,2022-02-13 15:51:51+00:00,,463034736,,Але страшно(,text,
41,857270,2022-02-13 15:51:47+00:00,,463034736,,"А я сиджу вдома і думаю що потрібно переглянути нові оцінки від сініциної, які мені ще позавчора прийшли",text,
42,857268,2022-02-13 15:51:18+00:00,,463034736,,"Ааа, вау!✨",text,
43,857267,2022-02-13 15:50:54+00:00,PeerUser(user_id=463034736),5005476282,,а ти як???,text,
44,857266,2022-02-13 15:50:48+00:00,PeerUser(user_id=463034736),5005476282,,"привіт!! нічогоо, от сиджу в театрі, чекаю вистави.. думаю про те, як ще треба зробити купу бд...... кхахахах",text,
45,857265,2022-02-13 15:49:27+00:00,,463034736,,Привіт! Як твої справи?,text,
46,854528,2022-02-07 07:53:15+00:00,,463034736,,Ух блін,text,
47,854517,2022-02-07 05:36:44+00:00,PeerUser(user_id=463034736),5005476282,,а потім весь цей текст в звіт їй вставити,text,
48,854516,2022-02-07 05:36:26+00:00,PeerUser(user_id=463034736),5005476282,,"і подивитись, чи воно працює",text,
49,854515,2022-02-07 05:36:19+00:00,PeerUser(user_id=463034736),5005476282,,треба було запустити (натиснути на молнію),text,
50,854510,2022-02-06 20:55:00+00:00,,463034736,,а шо це значить,text,
51,854509,2022-02-06 20:54:44+00:00,,463034736,,В звіті наведіть текст запитів створення таблиць.,text,
52,854508,2022-02-06 20:43:51+00:00,,463034736,,Чи ще щось треба налаштовувати,text,
53,854507,2022-02-06 20:43:43+00:00,,463034736,,Так і здавати?,text,
54,854506,2022-02-06 20:43:35+00:00,,463034736,,"А от коли заповнив це все, що далі…?",text,
55,854504,2022-02-06 20:11:41+00:00,,463034736,,😅,sticker,
