,id,date,from_id,to_id,fwd_from,message,type,duration
0,856911,2022-02-12 10:11:17+00:00,PeerUser(user_id=463034736),982798925,,одада его надо выгнать😤😤😤,text,
1,856908,2022-02-12 10:07:27+00:00,,463034736,,https://vm.tiktok.com/ZMLjBsvyt/,text,
2,852546,2022-02-02 14:37:03+00:00,PeerUser(user_id=463034736),982798925,,❤️,sticker,
3,852545,2022-02-02 14:36:06+00:00,,463034736,,блин((( спасибо все равно💋,text,
4,852544,2022-02-02 14:35:46+00:00,PeerUser(user_id=463034736),982798925,,"она закрыла салон, увы(((((",text,
5,852543,2022-02-02 14:35:33+00:00,PeerUser(user_id=463034736),982798925,,о,text,
6,852542,2022-02-02 14:33:19+00:00,,463034736,,"привет, а помнишь ты когда-то говорила про маникюрщицу твоей мамы, не могла бы ты скинуть ее акк, пожалуйста)",text,
7,852434,2022-02-02 12:11:00+00:00,PeerUser(user_id=463034736),982798925,,"не за что вовсе!!! очень рада!!! как только дочитаю, тоже напишу ххахах",text,
8,852433,2022-02-02 12:10:49+00:00,,463034736,,аахахах от души братан,text,
9,852432,2022-02-02 12:10:42+00:00,,463034736,,"книжка супер, спасибо!",text,
10,852431,2022-02-02 12:10:36+00:00,PeerUser(user_id=463034736),982798925,,"ничего страшного, я тебя приму такой какая ты есть",text,
11,852430,2022-02-02 12:10:26+00:00,,463034736,,"ладно, всё",text,
12,852429,2022-02-02 12:10:20+00:00,,463034736,,я тоже тогда томбоем была...,text,
13,852428,2022-02-02 12:10:11+00:00,PeerUser(user_id=463034736),982798925,,ничего себе,text,
14,852427,2022-02-02 12:10:05+00:00,PeerUser(user_id=463034736),982798925,,🤔,sticker,
15,852426,2022-02-02 12:09:59+00:00,,463034736,,и любители мятных сказок всяких,text,
16,852425,2022-02-02 12:09:51+00:00,,463034736,,"а томбои, как мы знаем те еще нюни",text,
17,852424,2022-02-02 12:09:38+00:00,,463034736,,они на него косплеи убогие мутили и т.д.,text,
18,852423,2022-02-02 12:09:27+00:00,PeerUser(user_id=463034736),982798925,,ага да да,text,
19,852422,2022-02-02 12:09:22+00:00,,463034736,,тот монолог: Македонский весь в в веснушках,text,
20,852421,2022-02-02 12:08:58+00:00,,463034736,,да,text,
21,852420,2022-02-02 12:08:55+00:00,PeerUser(user_id=463034736),982798925,,ничего себе,text,
22,852419,2022-02-02 12:08:49+00:00,,463034736,,и некоторые его фразы,text,
23,852418,2022-02-02 12:08:48+00:00,PeerUser(user_id=463034736),982798925,,ого да???,text,
24,852417,2022-02-02 12:08:41+00:00,,463034736,,просто летом 2019 многие  томбои форсили монолог Македонского,text,
25,852416,2022-02-02 12:08:21+00:00,PeerUser(user_id=463034736),982798925,,ну я тогда еще больше рада что ты пришла с ожиданиями и они не оправдались,text,
26,852415,2022-02-02 12:08:06+00:00,PeerUser(user_id=463034736),982798925,,прикол,text,
27,852414,2022-02-02 12:08:01+00:00,PeerUser(user_id=463034736),982798925,,что аналогию оч просто провести,text,
28,852413,2022-02-02 12:07:56+00:00,PeerUser(user_id=463034736),982798925,,блин ПОНИМАЮ хотя у меня не было такого но щас как поняла,text,
29,852412,2022-02-02 12:07:43+00:00,,463034736,,"и всей этой херни, поэтому было негативное отношение, а сейчас вау эфект!",text,
30,852410,2022-02-02 12:07:33+00:00,PeerUser(user_id=463034736),982798925,,ХАХЗЕЗПДДРД,text,
31,852406,2022-02-02 12:07:15+00:00,,463034736,,"я если честно (по видео из тиктока 2019) думала, что это что-то по типу мятной сказки",text,
32,852403,2022-02-02 12:06:34+00:00,,463034736,,я тоже рада,text,
33,852402,2022-02-02 12:06:26+00:00,PeerUser(user_id=463034736),982798925,,фух я рада что тебе зашло,text,
34,852401,2022-02-02 12:06:14+00:00,,463034736,,вот именно,text,
35,852400,2022-02-02 12:06:06+00:00,PeerUser(user_id=463034736),982798925,,"полноценный персонаж, получается",text,
36,852399,2022-02-02 12:05:54+00:00,PeerUser(user_id=463034736),982798925,,но это круто,text,
37,852398,2022-02-02 12:05:50+00:00,PeerUser(user_id=463034736),982798925,,то что имеем,text,
38,852397,2022-02-02 12:05:48+00:00,PeerUser(user_id=463034736),982798925,,отсюда и,text,
