,id,date,from_id,to_id,fwd_from,message,type,duration
0,858321,2022-02-15 09:21:07+00:00,PeerUser(user_id=463034736),881864061,,ого вкусняшки,text,
1,858313,2022-02-15 09:17:47+00:00,,463034736,,Саша поделился смайликом,text,
2,858312,2022-02-15 09:17:46+00:00,,463034736,,,text,
3,857241,2022-02-13 08:44:10+00:00,PeerUser(user_id=463034736),881864061,,,video,6
4,857010,2022-02-12 15:29:22+00:00,,463034736,,"А, ок, покажешь",text,
5,857009,2022-02-12 15:29:09+00:00,PeerUser(user_id=463034736),881864061,,приеду и буду пробовать,text,
6,857008,2022-02-12 15:28:53+00:00,,463034736,,А какой резалт?,text,
7,857001,2022-02-12 15:24:25+00:00,PeerUser(user_id=463034736),881864061,,это то задание,text,
8,857000,2022-02-12 15:24:21+00:00,PeerUser(user_id=463034736),881864061,"MessageFwdHeader(date=datetime.datetime(2022, 2, 12, 12, 46, 57, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=656312228), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","SELECT DISTINCT bname, color
FROM boats;",text,
9,856999,2022-02-12 15:24:21+00:00,PeerUser(user_id=463034736),881864061,"MessageFwdHeader(date=datetime.datetime(2022, 2, 12, 12, 46, 21, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=342667961), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","13.  Човни, які відрізняються або назвою, або кольором",text,
10,856994,2022-02-12 14:30:00+00:00,PeerUser(user_id=463034736),881864061,,🤔,sticker,
11,856993,2022-02-12 14:29:58+00:00,,463034736,,спасибо)),text,
12,856992,2022-02-12 14:29:52+00:00,PeerUser(user_id=463034736),881864061,,"огооо, класс, балдежно!!!",text,
13,856991,2022-02-12 14:28:52+00:00,,463034736,,обещала тебе сбросить),text,
14,856990,2022-02-12 14:28:42+00:00,,463034736,,,text,
15,856989,2022-02-12 14:28:42+00:00,,463034736,,,text,
16,856988,2022-02-12 14:28:42+00:00,,463034736,,,text,
17,856058,2022-02-10 18:18:48+00:00,PeerUser(user_id=463034736),881864061,,!!!,text,
18,856057,2022-02-10 18:18:46+00:00,PeerUser(user_id=463034736),881864061,,мы закончили,text,
19,854645,2022-02-07 11:05:41+00:00,PeerUser(user_id=463034736),881864061,,,photo,
20,854382,2022-02-06 15:08:46+00:00,PeerUser(user_id=463034736),881864061,,капец😐,text,
21,854381,2022-02-06 15:04:47+00:00,,463034736,,,photo,
22,854380,2022-02-06 15:04:08+00:00,PeerUser(user_id=463034736),881864061,,капец...... что-то я сломалась,text,
23,854378,2022-02-06 15:03:34+00:00,,463034736,,"Слово - не воробей, воробей - тоже не воробей, потому что ""воробей"" - это слово, а слово - не воробей",text,
24,854377,2022-02-06 15:02:04+00:00,,463034736,,Нужны ещё факты? Акей,text,
25,854376,2022-02-06 15:01:46+00:00,PeerUser(user_id=463034736),881864061,,все по факту,text,
26,854375,2022-02-06 15:01:40+00:00,PeerUser(user_id=463034736),881864061,,🤔,sticker,
27,854374,2022-02-06 15:01:13+00:00,,463034736,,"Если смотреть на сварку, то можно ослепнуть, если ослепнуть, то можно смотреть на сварку.",text,
28,854192,2022-02-05 20:00:12+00:00,PeerUser(user_id=463034736),881864061,,но мне тоже жаль,text,
29,854191,2022-02-05 20:00:09+00:00,PeerUser(user_id=463034736),881864061,,"а он говорит, ему нормально вошло",text,
30,854190,2022-02-05 20:00:01+00:00,PeerUser(user_id=463034736),881864061,,😔😔😔,text,
31,854189,2022-02-05 19:52:55+00:00,,463034736,,"Молоко в желе скисло.
Передай Науму, что мне жаль.
Он одолел свою, большую, порцию",text,
32,854165,2022-02-05 19:49:59+00:00,PeerUser(user_id=463034736),881864061,,дада,text,
33,854159,2022-02-05 19:49:35+00:00,,463034736,,,video,3
34,854148,2022-02-05 19:48:39+00:00,PeerUser(user_id=463034736),881864061,,на беговой дорожке седня бегал мельник,text,
35,854147,2022-02-05 19:48:18+00:00,PeerUser(user_id=463034736),881864061,,ну типа про любофь,text,
36,854146,2022-02-05 19:48:14+00:00,PeerUser(user_id=463034736),881864061,,наверное сама история такая,text,
37,854145,2022-02-05 19:48:00+00:00,PeerUser(user_id=463034736),881864061,,"но не так страшно и грустно, как были те",text,
38,854144,2022-02-05 19:47:51+00:00,PeerUser(user_id=463034736),881864061,,атличнаа,text,
39,854140,2022-02-05 19:44:44+00:00,,463034736,,Каккрик,text,
40,854139,2022-02-05 19:44:15+00:00,PeerUser(user_id=463034736),881864061,,копетс😔,text,
41,854125,2022-02-05 16:03:47+00:00,,463034736,,Только в 1 из 30 обьяв оставался твой номир,text,
42,854096,2022-02-05 14:35:23+00:00,PeerUser(user_id=463034736),881864061,,звонят говорят будьте добры сергея,text,
43,854095,2022-02-05 14:35:15+00:00,PeerUser(user_id=463034736),881864061,,убери мой номер с олх😤😤😤😤😤,text,
44,854094,2022-02-05 14:35:07+00:00,PeerUser(user_id=463034736),881864061,,папа,text,
45,853933,2022-02-05 05:47:51+00:00,,463034736,,,video,2
46,853932,2022-02-05 05:47:08+00:00,PeerUser(user_id=463034736),881864061,,🤝,sticker,
47,853931,2022-02-05 05:47:05+00:00,PeerUser(user_id=463034736),881864061,,ок,text,
48,853930,2022-02-05 05:45:51+00:00,,463034736,,Ау,text,
49,853929,2022-02-05 05:45:30+00:00,,463034736,,Возьми мой кошель плиз,text,
50,851742,2022-02-01 08:39:28+00:00,PeerUser(user_id=463034736),881864061,"MessageFwdHeader(date=datetime.datetime(2022, 2, 1, 8, 21, 9, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerUser(user_id=315566984), from_name=None, channel_post=None, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Внимание!
С 03.02 по 06.02 включительно    ул.Баррикадная будет перекрыта для проезда автомобилей на отрезке от пр.Яворницкого до ул. Ш.Алейхема в связи с подготовкой и  празднованием Китайского Нового года, которое будет проходить на Баррикадной.
Въезд во двор будет возможен только со стороны ул.Гопнер. Пожалуйста, предупредите ваших сотрудников, гостей и поставщиков.
Узнать подробнее о празднике:
https://chinanewyeardp.taplink.ws/",text,
51,851006,2022-01-29 16:47:12+00:00,,463034736,,Ого,text,
52,850923,2022-01-29 15:03:10+00:00,PeerUser(user_id=463034736),881864061,,🙏,sticker,
53,850922,2022-01-29 15:03:02+00:00,PeerUser(user_id=463034736),881864061,,🤟,sticker,
54,850921,2022-01-29 15:02:55+00:00,PeerUser(user_id=463034736),881864061,,смари,text,
55,847999,2022-01-24 10:15:49+00:00,PeerUser(user_id=463034736),881864061,,ага,text,
56,847998,2022-01-24 10:15:43+00:00,,463034736,,Под ужэн,text,
57,847996,2022-01-24 10:15:38+00:00,,463034736,,"По крайней мере, не подцжин",text,
58,847995,2022-01-24 10:15:35+00:00,PeerUser(user_id=463034736),881864061,,"да, есть такое вроде",text,
59,847994,2022-01-24 10:15:28+00:00,,463034736,,"Мульт в закладочки поставил. Но я так понил, там ни фига не семейно)",text,
60,847978,2022-01-24 10:13:40+00:00,PeerUser(user_id=463034736),881864061,,🤔,sticker,
61,847975,2022-01-24 10:12:57+00:00,,463034736,,Рекомендасьон редькас,photo,
62,847886,2022-01-24 07:48:54+00:00,PeerUser(user_id=463034736),881864061,,надо смотреть,text,
63,847885,2022-01-24 07:48:49+00:00,PeerUser(user_id=463034736),881864061,,,photo,
64,847665,2022-01-23 17:17:05+00:00,PeerUser(user_id=463034736),881864061,,"да, есть у нас такое",text,
65,847664,2022-01-23 17:16:43+00:00,,463034736,,"Да, там у тебя получше есть картиночк и, со словами",text,
66,847663,2022-01-23 17:16:19+00:00,PeerUser(user_id=463034736),881864061,,удачи💪,text,
67,847662,2022-01-23 17:16:14+00:00,PeerUser(user_id=463034736),881864061,,😶,sticker,
68,847661,2022-01-23 17:15:50+00:00,,463034736,,Пошол дальше мучить,text,
69,847660,2022-01-23 17:15:36+00:00,,463034736,,Недоварилас блин,text,
